code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
72110,三菱自,2025年３月期 第１四半期決算短信〔日本基準〕（連結）,2024-07-23 16:05:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,627522000000,130020000000,35519000000,42388000000,29468000000,19.82,2383654000000,1053957000000,,,,,,,
43920,ＦＩＧ,第２四半期連結累計期間の業績予想の修正に関するお知らせ,2024-07-23 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 6, 30))",True,7004000000,,469000000,478000000,342000000,11.38,,,,,,,,,
69370,古河電池,2025年３月期の期末配当予想の修正（無配）に関するお知らせ,2024-07-23 15:45:00,,True,,,,,,,,,,,,,,,
47220,フューチャー,2024年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-07-23 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 6, 30))",True,32954000000,15902000000,6902000000,7107000000,4864000000,54.91,89057000000,52135000000,31760000000,,6068000000,-19817000000,17191000000,,
65940,ニデック,2025年３月期第１四半期決算短信〔ＩＦＲＳ〕（連結）,2024-07-23 15:15:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,648166000000,130926000000,60259000000,,56044000000,97.54,3459286000000,,266273000000,,54227000000,-35713000000,-9524000000,,
64860,イーグル工,業績予想の修正に関するお知らせ,2024-07-23 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,82117000000,,3085000000,6930000000,4328000000,91.03,,,,,,,,,
64860,イーグル工,配当予想の修正（増配）に関するお知らせ,2024-07-23 15:00:00,,True,,,,,,,,,,,,,,,
69990,ＫＯＡ,2025年３月期 第１四半期決算短信〔日本基準〕(連結),2024-07-23 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,16211000000,4472000000,230000000,666000000,369000000,9.96,133062000000,80642000000,,,,,,,
77400,タムロン,業績予想の修正に関するお知らせ,2024-07-23 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 6, 30))",True,32752000000,,6477000000,6891000000,5329000000,254.99,,,,,,,,,
82180,コメリ,2025年３月期 第１四半期決算短信〔日本基準〕（連結）,2024-07-23 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,103825000000,32534000000,9462000000,9659000000,6562000000,137.75,378490000000,239572000000,,,,,,,
92670,ゲンキードラッグ,業績予想の修正に関するお知らせ,2024-07-23 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 7, 1), end_date=datetime.date(2023, 12, 31))",True,169059000000,,6709000000,7079000000,4764000000,156.92,,,,,,,,,
28820,イートアンドＨＤ,2025年２月期配当予想の修正（大阪王将創業55周年記念配当）に関するお知らせ,2024-07-23 13:00:00,,True,,,,,,,,,,,,,,,
96910,両毛システム,2025年３月期第１四半期決算短信〔日本基準〕(連結),2024-07-23 13:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,3923338000,941949000,165710000,152437000,69000000,19.88,22819000000,12317000000,6042742000,,1624459000,-74138000,966984000,,
65770,Ｇ－ベストワンドット,通期連結業績予想の修正に関するお知らせ,2024-07-23 11:30:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,3000000000,,250000000,260000000,26000000,20,,,,,,,,,
65770,Ｇ－ベストワンドット,期末配当予想の修正（増配）に関するお知らせ,2024-07-23 11:30:00,,True,,,,,,,,,,,,,,,
86220,水戸証,2025年３月期第１四半期決算速報値に関するお知らせ,2024-07-23 11:30:00,,True,3570000000,,592000000,766000000,,,,,,,,,,,
