code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
70350,ａｎｆａｃ,連結決算への移行及び連結業績予想に関するお知らせ,2024-10-15 19:30:00,"DurationPeriod(start_date=datetime.date(2024, 9, 1), end_date=datetime.date(2025, 8, 31))",True,,,,,,,,,,,,,,,
70350,ａｎｆａｃ,2024年８月期通期決算短信〔日本基準〕(非連結),2024-10-15 19:30:00,"DurationPeriod(start_date=datetime.date(2023, 9, 1), end_date=datetime.date(2024, 8, 31))",True,5024345000,1391905000,-317527000,-344873000,,7.9,2627000000,1209000000,1563860000,,1826000000,1662000000,-2851000000,0.076,-0.087
99410,太洋物産,業績予想の修正に関するお知らせ,2024-10-15 17:30:00,,True,20023000000,,167000000,131000000,,60.23,,,,,,,,,
92150,Ｇ－ＣａＳｙ,2024年11月期 第３四半期決算短信〔日本基準〕（非連結）,2024-10-15 16:40:00,,True,1300045000,498489000,-12839000,-14018000,,-6.3,513000000,227000000,,,,,,,
32810,Ｒ－ＧＬＰ,2024年8月期 決算短信(REIT),2024-10-15 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,27448000000,,14754224000,13112283000,,2859,889775000000,,38708655000,,21036000000,-7365000000,-13531000000,,0.015
14010,Ｇ－エムビーエス,2025年５月期第１四半期決算短信〔日本基準〕(非連結),2024-10-15 16:00:00,,True,809511000,243056000,50293000,54917000,,4.9,4326000000,3422000000,,,,,,,
14180,インターライフ,2025年２月期 第２四半期（中間期）決算短信〔日本基準〕(連結),2024-10-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2023, 8, 31))",True,8160282000,1593928000,448291000,451282000,384000000,24.81,8655000000,3892000000,2266261000,,1149359000,-47172000,-190677000,,
30800,ジェーソン,2025年２月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-10-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2023, 8, 31))",True,15033860000,3936872000,542167000,559890000,340000000,26.55,11663000000,6294000000,4308619000,,869361000,-211139000,-276924000,,
32900,Ｒ－Ｏｎｅリート,2024年8月期　決算短信(REIT),2024-10-15 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,4658000000,,2178426000,1835970000,,6835,134950000000,,11615825000,,2658000000,-437000000,-1796000000,,0.014
34930,Ｒ－ＡＤＬ,2024年8月期　決算短信(REIT),2024-10-15 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,3684000000,,1835096000,1464333000,,2170,138487000000,,3588742000,,1779000000,-6109000000,1874000000,,0.011
35470,串カツ田中ＨＤ,2024年11月期　第３四半期決算短信〔日本基準〕（連結）,2024-10-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 12, 1), end_date=datetime.date(2023, 8, 31))",True,12339919000,7492885000,694636000,723351000,424000000,46.2,7598000000,2512000000,,,,,,,
40160,ＭＩＴＨＤ,2024年11月期第３四半期決算短信〔日本基準〕（連結）,2024-10-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 12, 1), end_date=datetime.date(2023, 8, 31))",True,3871563000,895040000,166914000,159022000,96000000,48.52,2468000000,633000000,,,,,,,
41970,アスマーク,2024年11月期第３四半期決算短信〔日本基準〕（非連結）,2024-10-15 16:00:00,,True,3352503000,1329560000,336380000,323019000,,189.17,2208000000,1379000000,,,,,,,
