code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
34970,Ｇ－ＬｅＴｅｃｈ,2024年７月期決算短信〔日本基準〕（非連結）,2024-09-17 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,14795227000,3340865000,1530710000,1109663000,,213.81,24530000000,5217000000,2301438000,,-477000000,220000000,1045000000,0.229,0.048
92460,Ｇ－プロジェクトＨＤ,投資有価証券売却益（特別利益）計上見込み及び通期業績予想の修正に関するお知らせ,2024-09-17 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,6283000000,,857000000,836000000,587000000,102.15,,,,,,,,,
32690,Ｒ－ＡＤＲ,2024年7月期決算短信（REIT）,2024-09-17 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,18694000000,,8729178000,7831593000,,5464,490961000000,,19901997000,,13455000000,-15314000000,1947000000,,0.016
43680,扶桑化学,配当方針の変更および配当予想の修正(増配)に関するお知らせ,2024-09-17 16:00:00,,True,,,,,,,,,,,,,,,
46660,パーク２４,2024年10月期　第３四半期決算短信〔日本基準〕（連結）,2024-09-17 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,270216000000,71818000000,26610000000,24014000000,14655000000,85.92,295824000000,76203000000,42810000000,,32237000000,-25045000000,-39354000000,,
93450,Ｇ－ビズメイツ,2024年12月期配当予想の修正（初配）に関するお知らせ,2024-09-17 16:00:00,,True,,,,,,,,,,,,,,,
94440,トーシンＨＤ,2025年4月期 第１四半期決算短信〔日本基準〕(連結),2024-09-17 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,4081865000,1208701000,325911000,295786000,203000000,31.42,24899000000,3860000000,,,,,,,
23450,クシム,2024年10月期 第３四半期決算短信〔日本基準〕(連結),2024-09-17 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,1168041000,-373895000,-1740215000,-1875341000,-1912000000,-113.21,105026000000,2751000000,,,,,,,
27780,パレモ・ＨＤ,2025年２月期第２四半期（中間期）及び通期連結業績予想の修正に関するお知らせ,2024-09-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 21), end_date=datetime.date(2024, 8, 20))",True,8412000000,,454000000,437000000,508000000,42.32,,,,,,,,,
32820,Ｒ－コンフォリア,2024年７月期決算短信(REIT),2024-09-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,11389000000,,5332846000,4581017000,,6032,333922000000,,17788022000,,7005000000,-11197000000,2738000000,,0.014
34710,Ｒ－三井不ロジパーク,2024年7月期 決算短信（REIT）,2024-09-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,12413000000,,4821176000,4360501000,,7170,386162000000,,8619837000,,6651000000,-27096000000,19989000000,,0.012
43800,Ｇ－Ｍマート,2025年１月期 第２四半期決算短信〔日本基準〕(非連結),2024-09-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,623306000,,223674000,223154000,,29.69,2437000000,1613000000,1747550000,,146618000,-15005000,-87925000,,
78030,Ｇ－ブシロード,（訂正・数値データ訂正）「2024年６月期 決算短信〔日本基準〕（連結）」の一部訂正について,2024-09-17 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 7, 1), end_date=datetime.date(2023, 6, 30))",True,46262958000,15401618000,882574000,1898197000,804000000,11.38,50605000000,22116000000,23450654000,,-362000000,-46000000,-190000000,0.037,0.039
86130,丸三証,2025年３月期の中間配当（普通配当並びに特別配当）予定に関するお知らせ,2024-09-17 15:30:00,,True,,,,,,,,,,,,,,,
34630,Ｒ－いちごホテル,2024年7月期 決算短信(REIT),2024-09-17 15:15:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,2440000000,,1313979000,996687000,,3040,74935000000,,4407856000,,1697000000,-249000000,-973000000,,0.013
46640,アールエスシー,配当予想の修正(増配)に関するお知らせ,2024-09-17 15:15:00,,True,,,,,,,,,,,,,,,
