code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
66640,オプトエレクト,業績予想の修正等に関するお知らせ,2024-12-26 17:45:00,"DurationPeriod(start_date=datetime.date(2023, 12, 1), end_date=datetime.date(2024, 11, 30))",True,6878000000,,-462000000,-490000000,-815000000,-131.97,,,,,,,,,
30350,ＫＴＫ,2025年8月期 第1四半期決算短信〔日本基準〕(連結),2024-12-26 15:45:00,"DurationPeriod(start_date=datetime.date(2023, 8, 21), end_date=datetime.date(2023, 11, 20))",True,4348129000,1050503000,64634000,93960000,56000000,10.36,9308000000,4203000000,,,,,,,
33210,ミタチ,2025年５月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-12-26 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 6, 1), end_date=datetime.date(2023, 11, 30))",True,39908910000,2471471000,947547000,1004147000,718000000,90.18,39884000000,14767000000,3593726000,,-11621331000,-82888000,12303075000,,
34590,Ｒ－サムティレジ,2025年１月期（第19期）の運用状況及び１口当たり分配金の予想の修正について,2024-12-26 15:30:00,,True,6347000000,,2467000000,1970000000,,3074,,,,,,,,,
35490,クスリのアオキＨＤ,2025年５月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-12-26 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 5, 21), end_date=datetime.date(2023, 11, 20))",True,242826000000,64356000000,12651000000,12911000000,8622000000,86.39,347955000000,148395000000,77038000000,,11210000000,-10889000000,27743000000,,
43040,Ｅストアー,2025年３月期の期末配当予想の修正（無配）及び株主優待制度の廃止に関するお知らせ,2024-12-26 15:30:00,,True,,,,,,,,,,,,,,,
59320,三協立山,業績予想の修正に関するお知らせ,2024-12-26 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 6, 1), end_date=datetime.date(2024, 11, 30))",True,181372000000,,2478000000,2747000000,1287000000,41.07,,,,,,,,,
70680,Ｇ－ＦフォースＧ,2025年５月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-12-26 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 6, 1), end_date=datetime.date(2023, 11, 30))",True,2084000000,1449000000,666000000,637000000,400000000,15.77,7330000000,2925000000,3730000000,,482000000,-47000000,-226000000,,
74470,ナガイレーベ,2025年８月期 第１四半期決算短信〔日本基準〕（連結）,2024-12-26 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 9, 1), end_date=datetime.date(2023, 11, 30))",True,3210127000,1278147000,579335000,601967000,413000000,13.18,44130000000,40665000000,,,,,,,
89670,Ｒ－ニホンロジ,投資口の分割、規約の一部変更及び1口当たり予想分配金の修正に関するお知らせ,2024-12-26 15:30:00,,True,,,,,,,,,,,,,,,
59670,ＴＯＮＥ,株式分割、定款の一部変更及び配当予想の修正並びに株主優待制度の変更に関するお知らせ,2024-12-26 15:00:00,,True,,,,,,,,,,,,,,,
31600,大光,（訂正・数値データ訂正）「2025年5月期 第2四半期（中間期）決算短信〔日本基準〕（連結）」の一部訂正について,2024-12-26 14:00:00,"DurationPeriod(start_date=datetime.date(2023, 6, 1), end_date=datetime.date(2023, 11, 30))",True,36456804000,7042572000,279963000,296352000,499322000,,25584583000,6309135000,992098000,,512173000,-563935000,458617000,,
41090,ステラケミファ,通期業績予想および中期経営計画の数値目標修正に関するお知らせ,2024-12-26 14:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,30446000000,,2722000000,3064000000,1845000000,153.48,,,,,,,,,
18600,戸田建,業績予想の修正に関するお知らせ,2024-12-26 13:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,522434000000,,17908000000,25483000000,16101000000,52.19,,,,,,,,,
82760,平和堂,2025年2月期第3四半期決算短信〔日本基準〕(連結),2024-12-26 13:30:00,"DurationPeriod(start_date=datetime.date(2023, 2, 21), end_date=datetime.date(2023, 11, 20))",True,298732000000,90516000000,8460000000,9425000000,6608000000,128.24,306785000000,186473000000,,,,,,,
56190,Ｇ－マーソ,MRSO ASIA設立のお知らせ（開示事項の経過報告） 並びに連結決算への移行に伴う連結業績予想の公表に関するお知らせ,2024-12-26 12:10:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,,,,,,,,,,,,,,,
