code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
89250,アルデプロ,2024年７月期第２四半期（累計）連結業績予想の修正に関するお知らせ,2024-01-22 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 1, 31))",True,2897000000,,476000000,255000000,188000000,5.95,,,,,,,,,
34720,Ｒ－大江戸温泉,2023年11月期　決算短信（ＲＥＩＴ）,2024-01-22 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 6, 1), end_date=datetime.date(2023, 11, 30))",True,1202000000,,516465000,342442000,,1451,35426000000,,488642000,,815000000,-5264000000,2787000000,,0.01
59380,ＬＩＸＩＬ,非継続事業からの四半期損失（連結）および特別損失（個別）の計上ならびに2024年３月期第３四半期連結業績予想について,2024-01-22 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 12, 31))",True,1123817000000,,24240000000,,11019000000,38.24,,,,,,,,,
89760,Ｒ－大和ＯＦ,2023年11月期 決算短信（ＲＥＩＴ）,2024-01-22 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 6, 1), end_date=datetime.date(2023, 11, 30))",True,13646000000,,6747975000,6151529000,,12947,482200000000,,29705371000,,7683000000,-2224000000,-6551000000,,0.013
59900,スーパーツール,2024年3月期 第3四半期決算短信〔日本基準〕（連結）,2024-01-22 15:10:00,"DurationPeriod(start_date=datetime.date(2022, 3, 16), end_date=datetime.date(2022, 12, 15))",True,4477603000,1269527000,314081000,329776000,228000000,98.31,13112000000,10524000000,,,,,,,
38960,阿波製紙,2024年3月期の通期連結業績予想の修正に関するお知らせ,2024-01-22 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,17309000000,,376000000,335000000,242000000,24.32,,,,,,,,,
62300,ＳＡＮＥＩ,2024年３月期　通期連結業績予想の修正（上方修正）に関するお知らせ,2024-01-22 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,26564000000,,906000000,906000000,630000000,275.39,,,,,,,,,
73420,Ｇ－ウェルスナビ,2023年12月期の通期業績予想の修正に関するお知らせ,2024-01-22 15:00:00,,True,,,209000000,,,,,,,,,,,,
86140,東洋証,2024年３月期第３四半期連結決算速報値に関するお知らせ,2024-01-22 12:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 12, 31))",True,,,-1661000000,-1198000000,-1234000000,,,,,,,,,,
86220,水戸証,2024年３月期第３四半期決算速報値に関するお知らせ,2024-01-22 11:30:00,,True,8386000000,,-221000000,209000000,,,,,,,,,,,
