code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
36570,ポールＨＤ,（訂正・数値データ訂正）「2024年１月期　決算短信〔日本基準〕（連結）」の一部訂正について,2024-03-26 18:30:00,"DurationPeriod(start_date=datetime.date(2022, 2, 1), end_date=datetime.date(2023, 1, 31))",True,46980139000,10728654000,404482000,509308000,-1967000000,-54.57,24436000000,13435000000,7843562000,,838000000,-2899000000,-1511000000,-0.126,0.02
80610,西華産,業績予想および期末配当予想の修正（増配）に関するお知らせ,2024-03-26 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,93311000000,,4636000000,6286000000,5001000000,415.79,,,,,,,,,
76240,ＮａＩＴＯ,令和6年2月期決算短信〔日本基準〕（連結）,2024-03-26 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,44064000000,5411000000,505000000,552000000,345000000,6.31,17779000000,12826000000,125000000,,101000000,-452000000,300000000,0.027,0.032
14470,Ｇ－ＩＴｂｏｏｋＨＤ,通期連結業績予想の修正に関するお知らせ,2024-03-26 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,30528000000,,739000000,708000000,162000000,6.93,,,,,,,,,
46910,ワシントンホテル,特別損失の計上及び業績予想の修正に関するお知らせ,2024-03-26 16:00:00,,True,17532000000,,2989000000,2815000000,,266.63,,,,,,,,,
72310,トピー工,通期業績予想及び配当予想の修正に関するお知らせ,2024-03-26 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,334496000000,,7175000000,8043000000,,276.51,,,,,,,,,
85080,Ｊトラスト,（再訂正・数値データ再訂正）「2023年12月期 決算短信〔IFRS〕（連結）」の一部訂正に関するお知らせ,2024-03-26 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,,,,,16310000000,,1214714000000,,105740000000,,-47079000000,-501000000,4344000000,,
76490,スギＨＤ,業績予想の再修正に関するお知らせ,2024-03-26 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2024, 2, 29))",True,667647000000,,31658000000,32391000000,19007000000,311.45,,,,,,,,,
39010,マークラインズ,(訂正・数値データ訂正)「2023年12月期 決算短信〔日本基準〕 (連結)」の一部訂正に関するお知らせ,2024-03-26 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,4845212000,3185973000,1991607000,1988629000,1383000000,104.69,7484000000,5504000000,5521123000,,1785000000,-601000000,-383000000,0.278,0.293
39400,ノムラシステム,(訂正・数値データ訂正)「2023年12月期　決算短信〔日本基準〕(非連結)」の一部訂正について,2024-03-26 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,2945981000,782120000,464347000,465516000,,,3441515000,3042898000,2665886000,,349792000,456740000,-209456000,,
78640,フジシール,配当方針の変更および配当予想の修正（増配）に関するお知らせ,2024-03-26 15:00:00,,True,,,,,,,,,,,,,,,
95050,北陸電力,業績予想の修正に関するお知らせ,2024-03-26 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,817601000000,,-73791000000,-93737000000,-88446000000,-423.69,,,,,,,,,
42490,森六,特別損失の計上ならびに業績予想の修正に関するお知らせ,2024-03-26 14:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,142019000000,,1335000000,1596000000,1346000000,86.34,,,,,,,,,
46110,大日塗料,連結業績予想及び配当予想の修正に関するお知らせ,2024-03-26 14:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,72849000000,,3946000000,4316000000,3458000000,121.78,,,,,,,,,
49900,昭和化,期末配当予想の修正（増配）に関するお知らせ,2024-03-26 14:00:00,,True,,,,,,,,,,,,,,,
68480,東亜ディーケーケー,配当予想の修正（増配）に関するお知らせ,2024-03-26 13:36:00,,True,,,,,,,,,,,,,,,
32370,Ｇ－イントランス,通期連結業績予想の修正に関するお知らせ,2024-03-26 12:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,598000000,,-416000000,-471000000,-493000000,-13.31,,,,,,,,,
69380,双信電機,（数値データ追加）「配当予想の修正（無配）に関するお知らせ」におけるXBRLデータについて,2024-03-26 12:30:00,,True,,,,,,,,,,,,,,,
67710,池上通,業績予想の修正に関するお知らせ,2024-03-26 12:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,22146000000,,-997000000,-1000000000,-1074000000,-167.96,,,,,,,,,
96210,建設技研,2023年12月期決算短信〔日本基準〕(連結),2024-03-26 09:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,93057000000,27060000000,10011000000,10153000000,7534000000,542.13,79914000000,54887000000,19654000000,,874000000,-912000000,-3291000000,0.147,0.133
