code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
65790,Ｇ－ログリー,2025年３月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-11-13 17:50:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,773257000,143664000,-88422000,-92068000,-95000000,-24.99,1379000000,652000000,814532000,,-75812000,-34072000,-85180000,,
23230,ｆｏｎｆｕｎ,2025年3月期第2四半期（中間期）決算短信〔日本基準〕（非連結）,2024-11-13 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,454945000,229997000,58016000,76963000,,14.15,2203000000,815000000,615451000,,33185000,-1232504000,1002358000,,
92710,Ｇ－和心,2024年12月期　第３四半期決算短信［日本基準］（連結）,2024-11-13 17:30:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 9, 30))",True,1587491000,1072709000,317731000,302026000,317000000,50.03,1305000000,438000000,,,,,,,
21200,ＬＩＦＵＬＬ,2024年９月期決算短信〔ＩＦＲＳ〕(連結),2024-11-13 17:10:00,"DurationPeriod(start_date=datetime.date(2022, 10, 1), end_date=datetime.date(2023, 9, 30))",True,34466000000,32214000000,-3241000000,,-5261000000,-41.11,44153000000,,14633000000,,1671000000,-718000000,-2977000000,-0.177,-0.081
20030,日東富士,2025年3月期第2四半期（中間期）決算短信[日本基準]（連結）,2024-11-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,34848000000,7975000000,2241000000,2436000000,1274000000,139.98,63420000000,49729000000,9686000000,,1638000000,-788000000,-992000000,,
21460,ＵＴグループ,業績予想の修正に関するお知らせ,2024-11-13 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,167030000000,,9344000000,9397000000,6361000000,160.41,,,,,,,,,
21460,ＵＴグループ,2025年３月期 配当予想の修正に関するお知らせ,2024-11-13 17:00:00,,True,,,,,,,,,,,,,,,
21460,ＵＴグループ,2025年３月期　第２四半期(中間期)決算短信〔日本基準〕(連結),2024-11-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,89397000000,15203000000,3604000000,3691000000,6411000000,161.17,71762000000,30533000000,32058000000,,3460000000,5361000000,-6131000000,,
41120,保土谷化,2025年３月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-11-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,26607000000,11718000000,4354000000,4413000000,2549000000,320.89,82662000000,49305000000,9247000000,,4728000000,-5080000000,-958000000,,
62390,ナガオカ,2025年６月期 第１四半期決算短信〔日本基準〕（連結）,2024-11-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 7, 1), end_date=datetime.date(2023, 9, 30))",True,1840734000,711666000,261262000,239321000,151000000,21.64,8819000000,6701000000,,,,,,,
