code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
24370,シンワワイズ,2024年5月期（第35期）配当予想の修正に関するお知らせ,2024-05-28 17:15:00,,True,,,,,,,,,,,,,,,
18870,日本国土開発,繰延税金資産の取崩し(法人税等調整額(損)の計上)、投資有価証券の売却、2024年5月期 業績予想の修正、別途積立金の取崩しに関するお知らせ,2024-05-28 17:05:00,"DurationPeriod(start_date=datetime.date(2023, 6, 1), end_date=datetime.date(2024, 5, 31))",True,154202000000,,4487000000,4639000000,3291000000,38.95,,,,,,,,,
50180,ＭＯＲＥＳＣＯ,（訂正・数値データ訂正） 「2024 年２月期 決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-28 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,31886000000,8984000000,1225000000,1826000000,1283000000,139.01,37053000000,20126000000,5566000000,,2934000000,-4250000000,2819000000,0.066,0.053
64860,イーグル工,(訂正・数値データ訂正)「2024年３月期 決算短信〔日本基準〕(連結)」の一部訂正について,2024-05-28 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,167042000000,37657000000,8107000000,13799000000,7491000000,160.84,209914000000,116762000000,31054000000,,17741000000,-12027000000,-6409000000,0.068,0.068
96350,武蔵野興,(再訂正・数値データ再訂正)「2024年3月期 決算短信〔日本基準〕(連結)」の一部再訂正について,2024-05-28 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,1282000000,,20000000,18000000,4000000,4.46,5978000000,3582000000,,,41000000,-20000000,-6000000,0.001,0.003
33090,Ｒ－積水ハウスリート,2024年10月期の運用状況及び分配金の予想の修正並びに2025年4月期の運用状況及び分配金の予想に関するお知らせ,2024-05-28 15:45:00,,True,21439000000,,,,,2627,,,,,,,,,
31610,アゼアス,業績予想の修正に関するお知らせ,2024-05-28 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2024, 4, 30))",True,9081000000,,531000000,562000000,406000000,71.96,,,,,,,,,
77050,ＧＬサイエンス,(訂正・数値データ訂正) 「2024年３月期決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-28 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,37148173000,13487779000,5714132000,6108932000,3430000000,334.38,55567000000,33643000000,6866907000,,3526000000,-1685000000,-1188000000,0.108,0.115
67070,サンケン電,（訂正・数値データ訂正）「2024年３月期　決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-28 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,235221000000,,19539000000,18246000000,-8112000000,-335.99,383591000000,119374000000,,,15528000000,-89111000000,51275000000,-0.07,0.053
89560,Ｒ－ＮＴＴ都市開発Ｒ,2024年4月期（第43期）の運用状況の予想の修正及び分配予想の修正に関するお知らせ,2024-05-28 15:00:00,,True,11477000000,,,,,,,,,,,,,,
80380,東都水,（訂正・数値データ訂正）2024年３月期　決算短信〔日本基準〕（連結）,2024-05-28 10:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,104802000000,7758000000,2923000000,3573000000,2488000000,634.13,40247000000,26928000000,8594000000,,3432000000,-1005000000,-393000000,0.099,0.095
