code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
38230,ＷＨＹ　ＨＯＷ　ＤＯ,2024年８月期 決算短信〔日本基準〕(連結),2024-10-18 17:13:00,"DurationPeriod(start_date=datetime.date(2022, 9, 1), end_date=datetime.date(2023, 8, 31))",True,747636000,354801000,-247943000,-290038000,-961000000,-17.6,1534000000,748000000,595684000,,-54000000,-772000000,902000000,-1.321,-0.201
87070,岩井コスモ,2025年3月期第2四半期（中間期）連結決算速報値に関するお知らせ,2024-10-18 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,,,3329000000,3551000000,2497000000,106.34,,,,,,,,,
61010,ツガミ,2025年３月期第２四半期(中間期)の連結業績予想および中間配当予想の修正に関するお知らせ,2024-10-18 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,40294000000,,5941000000,,2191000000,45.73,,,,,,,,,
61310,浜井産,業績予想の修正に関するお知らせ,2024-10-18 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,4373000000,,467000000,464000000,317000000,97.04,,,,,,,,,
63220,タクミナ,2025年３月期第２四半期(中間期)連結業績予想の公表に関するお知らせ,2024-10-18 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,5043000000,,704000000,725000000,508000000,70.35,,,,,,,,,
99690,ショクブン,繰延税金資産の取り崩し並びに、第2四半期累計期間業績及び通期業績予想の修正に関するお知らせ,2024-10-18 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,3109000000,,-30000000,-32000000,-47000000,-3.08,,,,,,,,,
30910,ブロンコＢ,2024年12月期　第３四半期決算短信〔日本基準〕（連結）,2024-10-18 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 9, 30))",True,19952325000,13446104000,2015099000,2058927000,,,,,,,,,,,
60490,Ｇ－イトクロ,特別利益の計上及び通期業績予想の修正に関するお知らせ,2024-10-18 15:30:00,,True,3941000000,,-300000000,-270000000,,-2.22,,,,,,,,,
71750,今村証券,2025年３月期 第２四半期（中間期）決算速報値に関するお知らせ,2024-10-18 15:30:00,,True,,,860000000,878000000,,,,,,,,,,,
87080,アイザワ証Ｇ,2025年３月期第２四半期（中間期）連結決算速報値に関するお知らせ,2024-10-18 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,,,714000000,1050000000,924000000,,,,,,,,,,
