code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
70730,Ｇ－ジェイック,2024年１月期 決算短信〔日本基準〕（連結）,2024-03-15 18:45:00,"DurationPeriod(start_date=datetime.date(2022, 2, 1), end_date=datetime.date(2023, 1, 31))",True,3675891000,3314873000,52492000,58786000,5000000,6.47,2437000000,882000000,1093790000,,138000000,135000000,-416000000,0.007,0.022
65490,ディーエムソリュ,配当方針の変更及び配当予想の修正（初配）に関するお知らせ,2024-03-15 18:00:00,,True,,,,,,,,,,,,,,,
65990,エブレン,業績予想の修正に関するお知らせ,2024-03-15 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,4258000000,,656000000,654000000,426000000,282.44,,,,,,,,,
65450,Ｇ－ＩＩＦ,2024年３月期通期業績予想の修正および配当予想の修正に関するお知らせ,2024-03-15 17:50:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,4464000000,,96000000,146000000,33000000,6.27,,,,,,,,,
70500,Ｇ－フロンティアＩ,2024年４月期第３四半期決算短信〔日本基準〕（連結）,2024-03-15 17:05:00,"DurationPeriod(start_date=datetime.date(2022, 5, 1), end_date=datetime.date(2023, 1, 31))",True,12266617000,2725597000,1129684000,1143972000,485000000,109,11832000000,8208000000,,,,,,,
38560,Ａｂａｌａｎｃｅ,（訂正）「2024年６月期第２四半期決算短信〔日本基準〕(連結)」の一部訂正について,2024-03-15 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 7, 1), end_date=datetime.date(2023, 12, 31))",True,108543000000,,10057000000,10507000000,3635000000,209.75,148993000000,15856000000,,,,,,,
92350,Ｇ－売れるネット広告,2024年７月期　第２四半期決算短信〔日本基準〕（非連結）,2024-03-15 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 1, 31))",True,332246000,216318000,-88160000,-99382000,,-22.6,1172000000,946000000,473661000,,-141982000,-132112000,360818000,,
92350,Ｇ－売れるネット広告,2024年７月期通期単体業績予想の修正及び2024年７月期通期連結業績予想の公表に関するお知らせ,2024-03-15 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,,,,,,,,,,,,,,,
97130,ロイヤルホテル,2024年3月期通期連結業績予想の修正に関するお知らせ,2024-03-15 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,26397000000,,-2986000000,-2129000000,400000000,26.19,,,,,,,,,
31210,マーチャント,2024年10月期第１四半期決算短信〔日本基準〕(連結),2024-03-15 16:45:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,363214000,211105000,-68497000,-111285000,-112000000,-3.86,17052000000,3901000000,,,,,,,
31690,ミサワ,2024年１月期決算短信〔日本基準〕(非連結),2024-03-15 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2024, 1, 31))",True,12085442000,5947240000,64996000,48942000,,1.73,5164000000,3043000000,1117279000,,825000000,-304000000,-44000000,0.004,0.01
32820,Ｒ－コンフォリア,2024年１月期決算短信(REIT),2024-03-15 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 1, 31))",True,10664000000,,4915509000,4182890000,,5520,326106000000,,19242476000,,6006000000,-8179000000,3127000000,,0.013
66480,かわでん,業績予想の修正に関するお知らせ,2024-03-15 16:30:00,,True,19664000000,,509000000,501000000,,201.96,,,,,,,,,
24240,ブラス,2024年７月期　第２四半期決算短信〔日本基準〕（連結）,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 1, 31))",True,6256307000,4228322000,381191000,396000000,234000000,43.2,10301000000,3796000000,1163754000,,173534000,-639162000,-674467000,,
33990,山岡家,2024年１月期決算短信〔日本基準〕(非連結),2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2024, 1, 31))",True,26494136000,18836509000,2063742000,2132790000,,292.38,11163000000,3866000000,2633990000,,2441000000,-1368000000,-466000000,0.453,0.217
36530,Ｇ－モルフォ,2024年10月期 第1四半期決算短信〔日本基準〕（連結）,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 1, 31))",True,655124000,335888000,-73380000,-77782000,-86317000,-16.83,3585000000,3047000000,,,,,,,
38650,北越コーポレーション,特別損失の計上及び業績予想の修正に関するお知らせ,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,301204000000,,17288000000,11471000000,8325000000,49.54,,,,,,,,,
44460,Ｌｉｎｋ－Ｕグループ,2024年７月期　第２四半期決算短信〔日本基準〕（連結）,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 1, 31))",True,1644405000,1036465000,241766000,233900000,179000000,12.7,4261000000,2452000000,1785668000,,122040000,-171829000,77980000,,
44960,Ｇ－コマースワン,2024年３月期通期連結業績予想の上方修正および配当予想修正（増配）に関するお知らせ,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,3196000000,,580000000,608000000,441000000,58.78,,,,,,,,,
50790,ノバック,2024年４月期 第３四半期決算短信〔日本基準〕（非連結）,2024-03-15 16:00:00,,True,25309374000,1749987000,540318000,541844000,,64.12,31670000000,18413000000,,,,,,,
55850,Ｇ－エコナビスタ,2024年10月期 第１四半期決算短信〔日本基準〕（非連結）,2024-03-15 16:00:00,,True,346806000,235852000,133363000,133363000,,14.34,3119000000,2981000000,,,,,,,
64240,高見サイ,配当予想の修正（増配及び記念配当）に関するお知らせ,2024-03-15 16:00:00,,True,,,,,,,,,,,,,,,
64240,高見サイ,業績予想の修正に関するお知らせ,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,10713000000,,650000000,634000000,451000000,102.57,,,,,,,,,
68980,トミタ電機,2024年１月期決算短信〔日本基準〕(連結),2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 2, 1), end_date=datetime.date(2023, 1, 31))",True,1492393000,410094000,-27734000,-23794000,-33000000,-47.47,4697000000,3779000000,1318634000,,77000000,-40000000,177000000,-0.009,-0.005
69010,沢藤電,配当予想の修正に関するお知らせ,2024-03-15 16:00:00,,True,,,,,,,,,,,,,,,
86220,水戸証,期末配当予定に関するお知らせ,2024-03-15 16:00:00,,True,,,,,,,,,,,,,,,
88940,ＲＥＶＯＬＵＴＩＯＮ,2024年10月期 第1四半期決算短信〔日本基準〕（連結）,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 1, 31))",True,282574000,14891000,-106726000,-105895000,-107000000,-0.17,2207000000,1181000000,,,,,,,
89640,Ｒ－フロンティア,2024年6月期及び2024年12月期の運用状況の予想の修正,2024-03-15 16:00:00,,True,12116000000,,6010000000,5704000000,,,,,,,,,,,
89670,Ｒ－ニホンロジ,2024年1月期　決算短信（REIT）,2024-03-15 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 1, 31))",True,10147000000,,5301573000,4862097000,,5209,273680000000,,15089185000,,6600000000,-518000000,-5746000000,,0.018
13830,ベルグアース,2024年10月期 第１四半期決算短信〔日本基準〕（連結）,2024-03-15 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 1, 31))",True,739670000,35586000,-321032000,-315384000,-222000000,-139.38,5192000000,1794000000,,,,,,,
18400,土屋ＨＤ,2024年10月期　第１四半期決算短信〔日本基準〕（連結）,2024-03-15 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 1, 31))",True,5330013000,1250873000,-771230000,-768584000,-546000000,-21.84,24867000000,11628000000,,,,,,,
29830,Ｇ－アールプランナー,2024年１月期 決算短信〔日本基準〕(連結),2024-03-15 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 2, 1), end_date=datetime.date(2023, 1, 31))",True,32070752000,4772946000,532589000,357839000,221000000,41.37,25404000000,4355000000,3206404000,,608000000,-213000000,18000000,0.052,0.014
34440,菊池製作所,2024年４月期 第３四半期決算短信〔日本基準〕(連結),2024-03-15 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 5, 1), end_date=datetime.date(2023, 1, 31))",True,3676554000,596481000,-629538000,-967996000,-688000000,-56.96,8643000000,4171000000,,,,,,,
44310,Ｇ－スマレジ,2024年４月期第３四半期決算短信〔日本基準〕(非連結),2024-03-15 15:30:00,,True,6043040000,3785954000,1283048000,1280730000,,45.74,7576000000,5632000000,,,,,,,
67570,ＯＳＧコーポ,2024年１月期決算短信〔日本基準〕（連結）,2024-03-15 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 2, 1), end_date=datetime.date(2023, 1, 31))",True,7896271000,4652690000,311515000,351331000,49000000,9.55,6725000000,2739000000,548908000,,447000000,-227000000,-154000000,0.018,0.052
73780,Ｇ－アシロ,2024年10月期第1四半期 決算短信〔IFRS〕（連結）,2024-03-15 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 1, 31))",True,966083000,326513000,-104000000,,-128000000,-17.76,3554000000,,1176084000,,98335000,-1768000,-146436000,,
