code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
61460,ディスコ,2025年3月期第2四半期（中間期）決算短信〔日本基準〕（連結）,2024-10-17 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,179043000000,126728000000,75952000000,75052000000,53443000000,493.2,590998000000,435031000000,243571000000,,60948000000,-7114000000,-24934000000,,
61460,ディスコ,業績予想のお知らせ,2024-10-17 16:00:00,,True,169740000000,,63814000000,80884000000,,515.41,,,,,,,,,
32260,Ｒ－アコモＦ,2024年８月期 決算短信(ＲＥＩＴ),2024-10-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,12703000000,,5991279000,5571069000,,11063,325693000000,,13541109000,,7892000000,-1237000000,-7268000000,,0.017
34620,Ｒ－ＮＭＦ,2024年8月期　決算短信（REIT）,2024-10-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,45081000000,,19941276000,17689001000,,3759,1183175000000,,45672669000,,53329000000,-29592000000,-23163000000,,0.015
74630,アドヴァングループ,2025年３月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-10-17 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,8622845000,3427070000,1330488000,637067000,543000000,15.28,73643000000,48857000000,3246366000,,-1691077000,-2803076000,-94703000,,
89840,Ｒ－ハウスリート,2024年8月期　決算短信（ＲＥＩＴ）,2024-10-17 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,32253000000,,11923880000,10056538000,,4346,963486000000,,46766556000,,31797000000,-31292000000,-5243000000,,0.01
34810,Ｒ－三菱地所物流,2024年８月期　決算短信（ＲＥＩＴ）,2024-10-17 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,9168000000,,5165189000,4835638000,,9602,282348000000,,14560025000,,10724000000,-6102000000,-4068000000,,0.017
68490,日本光電,業績予想の修正に関するお知らせ,2024-10-17 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,103536000000,,7491000000,12546000000,7997000000,47.53,,,,,,,,,
39000,Ｇ－クラウドワークス,2024年9月期通期連結業績予想の修正（上方修正）に関するお知らせ,2024-10-17 11:30:00,"DurationPeriod(start_date=datetime.date(2023, 10, 1), end_date=datetime.date(2024, 9, 30))",True,13210000000,,1153000000,,,,,,,,,,,,
86220,水戸証,2025年３月期第２四半期（中間期）決算速報値に関するお知らせ,2024-10-17 11:30:00,,True,6990000000,,1042000000,1273000000,,,,,,,,,,,
