code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
76760,Ｇ－グッドスピード,2024年９月期 第１四半期決算短信〔日本基準〕（連結）,2024-04-09 17:30:00,"DurationPeriod(start_date=datetime.date(2022, 10, 1), end_date=datetime.date(2022, 12, 31))",True,15168463000,2192254000,-640191000,-770682000,-789000000,-208.76,29876000000,-1468000000,,,,,,,
34540,ファーストブラザーズ,2024年11月期 第１四半期 決算短信〔日本基準〕（連結）,2024-04-09 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 12, 1), end_date=datetime.date(2023, 2, 28))",True,1955842000,830992000,240721000,129936000,63000000,4.53,86996000000,23942000000,,,,,,,
40920,日本化,特別利益及び特別損失の計上並びに通期業績予想の修正に関するお知らせ,2024-04-09 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,38075000000,,1292000000,1412000000,855000000,97.13,,,,,,,,,
46450,市進ＨＤ,2024年２月期　決算短信〔日本基準〕（連結）,2024-04-09 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,17948429000,3070286000,941901000,761951000,363000000,36.55,13044000000,2699000000,3337525000,,669000000,-273000000,-225000000,0.146,0.06
47350,京進,2024年５月期第３四半期決算短信〔日本基準〕（連結）,2024-04-09 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 6, 1), end_date=datetime.date(2023, 2, 28))",True,19677201000,4471527000,875050000,865752000,473000000,60.84,20713000000,3794000000,,,,,,,
64690,放電精密,2024年２月期 決算短信〔日本基準〕（連結）,2024-04-09 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,12160519000,2514456000,230140000,169955000,231000000,32.48,17974000000,6438000000,3975126000,,1015000000,-782000000,2127000000,0.044,0.01
94180,Ｕ－ＮＥＸＴ,2024年８月期　第２四半期決算短信［日本基準］（連結）,2024-04-09 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 9, 1), end_date=datetime.date(2023, 2, 28))",True,152249000000,57803000000,15813000000,15323000000,8727000000,145.17,209921000000,76452000000,52818000000,,7436000000,-4483000000,-2266000000,,
26980,キャンドゥ,2024年２月期　決算短信[日本基準]（連結）,2024-04-09 15:30:00,"DurationPeriod(start_date=datetime.date(2021, 12, 1), end_date=datetime.date(2023, 2, 28))",True,80357000000,29621000000,242000000,296000000,-459000000,-28.74,29851000000,11387000000,2831000000,,-899000000,-2112000000,2721000000,-0.039,0.01
64960,中北製作所,2024年5月期第3四半期決算短信〔日本基準〕（非連結）,2024-04-09 15:30:00,,True,13446961000,2650039000,1059646000,1276042000,,248.97,31497000000,24634000000,,,,,,,
70850,カーブスＨＤ,2024年８月期第２四半期決算短信〔日本基準〕(連結),2024-04-09 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 9, 1), end_date=datetime.date(2023, 2, 28))",True,17028105000,7139955000,2809876000,2792738000,1805000000,19.61,38035000000,16035000000,6301493000,,1151878000,-576960000,-2117217000,,
