code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
88940,ＲＥＶＯＬＵＴＩＯＮ,2024年10月期決算短信〔日本基準〕(連結),2024-12-20 19:15:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 10, 31))",True,5566000000,,333000000,331000000,296000000,4.29,51628000000,18370000000,,,1050000000,1460000000,-39000000,0.03,0.012
14440,Ｇ－ニッソウ,業績予想の修正に関するお知らせ,2024-12-20 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,2490000000,,70000000,93000000,65000000,59.89,,,,,,,,,
14500,田中建設工業,株式分割及び定款の一部変更並びに配当予想の修正に関するお知らせ,2024-12-20 17:30:00,,True,,,,,,,,,,,,,,,
34540,ファーストブラザーズ,業績予想の修正に関するお知らせ,2024-12-20 17:30:00,"DurationPeriod(start_date=datetime.date(2023, 12, 1), end_date=datetime.date(2024, 11, 30))",True,22268000000,,4461000000,3837000000,3186000000,227.26,,,,,,,,,
35660,Ｇ－ユニネク,業績予想の修正に関するお知らせ,2024-12-20 17:00:00,,True,7453000000,,497000000,514000000,,35.46,,,,,,,,,
75450,西松屋チェ,2025年２月期第３四半期決算短信〔日本基準〕(非連結),2024-12-20 16:30:00,,True,142202000000,49416000000,10541000000,10945000000,,119.39,150037000000,89738000000,,,,,,,
23150,ＣＡＩＣＡ　Ｄ,2024年10月期 決算短信[日本基準]（連結）,2024-12-20 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 10, 31))",True,5606650000,609817000,-159737000,-263766000,-359000000,-2.64,2425000000,1659000000,698977000,,282000000,-386000000,-246000000,-0.188,-0.098
35440,サツドラＨＤ,2025年５月期　第２四半期（中間期）決算短信〔日本基準〕(連結),2024-12-20 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 5, 16), end_date=datetime.date(2023, 11, 15))",True,49646000000,12637000000,876000000,888000000,469000000,33.88,46412000000,9485000000,2674000000,,2102000000,-1489000000,-614000000,,
41070,伊勢化,通期業績予想の修正及び配当予想の修正（増配）に関するお知らせ,2024-12-20 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,26413000000,,5296000000,5117000000,3672000000,720.48,,,,,,,,,
47160,日本オラクル,2025年5月期第2四半期（中間期）決算短信〔日本基準〕(非連結),2024-12-20 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 6, 1), end_date=datetime.date(2024, 11, 30))",True,125295000000,58404000000,41913000000,42356000000,,228.95,274125000000,135755000000,33036000000,,28711000000,-1194000000,-86419000000,,
61560,エーワン精密,第２四半期（中間期）業績予想及び通期業績予想の修正に関するお知らせ,2024-12-20 15:30:00,,True,809000000,,107000000,114000000,,15.59,,,,,,,,,
89440,ランビジネス,業績予想の修正に関するお知らせ,2024-12-20 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 10, 1), end_date=datetime.date(2025, 9, 30))",True,9975000000,,-1551000000,-1963000000,-2099000000,-105.77,,,,,,,,,
89860,Ｒ－大和証券リビング,2025年３月期（第38期）の運用状況及び分配金の予想の修正に関するお知らせ,2024-12-20 15:30:00,,True,14720000000,,7092000000,6204000000,,2812,,,,,,,,,
96030,Ｈ．Ｉ．Ｓ．,第44期定時株主総会継続会の開催方針、業績予想の修正および剰余金の配当（無配）のお知らせ,2024-12-20 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 10, 31))",True,251866000000,,1397000000,1446000000,-2618000000,-35.35,,,,,,,,,
35770,東海染工,固定資産の譲渡及び特別利益の計上ならびに業績予想の修正に関するお知らせ,2024-12-20 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,13215000000,,42000000,135000000,129000000,41.11,,,,,,,,,
