code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
81820,いなげや,（訂正・数値データ訂正）「2024年３月期　決算短信〔日本基準〕（連結）」の一部訂正について,2024-06-24 18:30:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,261486000000,69749000000,2931000000,2892000000,497000000,10.73,102320000000,54764000000,20082000000,,6341000000,-3201000000,-3593000000,0.009,0.029
81030,明和産,（訂正・数値データ訂正）「2024年３月期 決算短信〔日本基準〕（連結）」の一部訂正について,2024-06-24 17:30:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,,,,,,,,,9528000000,,5657000000,-202000000,-4346000000,,
82190,青山商,（訂正・数値データ訂正）「2024年３月期　決算短信〔日本基準〕（連結）」の一部訂正について,2024-06-24 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,193687000000,99853000000,11918000000,12503000000,10089000000,,335597000000,188822000000,67657000000,,12960000000,-2491000000,-18468000000,,
19260,ライト工,(訂正・数値データ訂正)「2024 年３月期 決算短信 〔日本基準〕（連結）」の一部訂正について,2024-06-24 16:45:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,117324000000,23220000000,11245000000,11609000000,8181000000,,124447000000,86483000000,34933000000,,14586000000,-4252000000,-5329000000,,
44040,ミヨシ油脂,2024年12月期第２四半期連結累計期間の業績予想及び通期連結業績予想の修正に関するお知らせ,2024-06-24 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 6, 30))",True,28006000000,,570000000,687000000,590000000,57.77,,,,,,,,,
67520,パナソニックＨＤ,（訂正・数値データ訂正）「2024 年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,2024-06-24 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,8496420000000,2494355000000,360962000000,,443994000000,190.21,9411195000000,,1119625000000,,866898000000,-578843000000,-83494000000,0.109,0.049
76300,壱番屋,2025年2月期 第1四半期決算短信〔日本基準〕（連結）,2024-06-24 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2023, 5, 31))",True,14253295000,7055937000,1086292000,1155736000,848000000,5.32,42793000000,30694000000,,,,,,,
89850,Ｒ－ＪＨＲ,2024年12月期（第25期）の運用状況及び分配金の予想の修正に関するお知らせ,2024-06-24 15:30:00,,True,14210000000,,5759000000,4897000000,,1096,,,,,,,,,
99320,杉本商事,単体業績予想修正に関するお知らせ,2024-06-24 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,,,,,,,,,,,,,,,
72730,イクヨ,（訂正・数値データ訂正）「2024年３月期 決算短信〔日本基準〕（連結）」の一部訂正について,2024-06-24 15:15:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,17351140000,2404996000,712078000,708006000,488538000,,15481342000,5709185000,1670220000,,2052561000,-2554160000,793851000,,
90360,東部ネット,(訂正・数値データ訂正)「2024年３月期決算短信〔日本基準〕(連結)」の一部訂正について,2024-06-24 15:15:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,10304336000,1029772000,315448000,401798000,78000000,14.56,24500000000,20182000000,4587605000,,957000000,-476000000,313000000,0.004,0.017
