code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
23540,ＹＥ　ＤＩＧＩＴＡＬ,2025年２月期第２四半期連結累計期間及び通期連結業績予想の修正並びに配当予想の修正に関するお知らせ,2024-08-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 8, 31))",True,9749000000,,715000000,767000000,473000000,26.11,,,,,,,,,
24100,キャリアＤＣ,配当方針の変更および配当予想の修正(増配)に関するお知らせ,2024-08-20 16:00:00,,True,,,,,,,,,,,,,,,
31740,ハピネス＆Ｄ,2024年８月期通期連結・個別業績予想の修正に関するお知らせ,2024-08-20 15:40:00,"DurationPeriod(start_date=datetime.date(2023, 9, 1), end_date=datetime.date(2024, 8, 31))",True,12742000000,,-216000000,-243000000,-688000000,-263.44,,,,,,,,,
34400,日創プロニティ,2024年８月期通期連結業績予想の修正に関するお知らせ,2024-08-20 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 9, 1), end_date=datetime.date(2024, 8, 31))",True,12548000000,,312000000,416000000,1523000000,234.33,,,,,,,,,
34400,日創プロニティ,配当予想の修正（増配）に関するお知らせ,2024-08-20 15:30:00,,True,,,,,,,,,,,,,,,
39920,ニーズウェル,2024年９月期連結業績予想の修正のお知らせ,2024-08-20 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 10, 1), end_date=datetime.date(2024, 9, 30))",True,8761000000,,1100000000,1135000000,837000000,21.32,,,,,,,,,
51290,Ｇ－ＦＩＸＥＲ,通期業績予想の修正に関するお知らせ,2024-08-20 15:30:00,,True,11049000000,,2110000000,2089000000,,95.01,,,,,,,,,
60630,ＥＡＪ,通期連結業績予想の修正に関するお知らせ,2024-08-20 15:05:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,3598000000,,173000000,181000000,119000000,47.63,,,,,,,,,
99320,杉本商事,株式分割、定款の一部変更及び自己株式取得に係る事項の一部変更並びに配当予想の修正に関するお知らせ,2024-08-20 15:00:00,,True,,,,,,,,,,,,,,,
75240,マルシェ,（訂正・数値データ訂正）「2024年3月期 決算短信[日本基準](非連結)」の一部訂正について,2024-08-20 14:00:00,,True,4675000000,,91000000,95000000,,2.42,3828000000,394000000,,,-37000000,-24000000,280000000,0.153,0.026
75240,マルシェ,（訂正・数値データ訂正）「2025年3月期第1四半期 決算短信[日本基準](非連結)」の一部訂正について,2024-08-20 14:00:00,,True,1119000000,,4000000,2000000,,-0.7,3745000000,373000000,,,,,,,
41720,東和ハイシステム,通期業績予想及び配当予想の修正に関するお知らせ,2024-08-20 11:30:00,,True,2041000000,,230000000,385000000,,116.03,,,,,,,,,
