code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
35240,日東網,2024年４月期　第３四半期決算短信〔日本基準〕（連結）,2024-04-10 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 5, 1), end_date=datetime.date(2023, 1, 31))",True,14056031000,2597462000,10120000,337012000,170000000,65.57,29943000000,6419000000,,,,,,,
44130,Ｇ－ボードルア,2024年２月期　決算短信〔日本基準〕（連結）,2024-04-10 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,7330186000,2744486000,1567382000,1558439000,1171000000,74.09,6259000000,4188000000,4250479000,,1191000000,-331000000,-534000000,0.297,0.271
52080,有沢製,配当予想の修正（増配）に関するお知らせ,2024-04-10 16:00:00,,True,,,,,,,,,,,,,,,
59820,マルゼン,2024年２月期　決算短信〔日本基準〕(連結),2024-04-10 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,60596747000,16253641000,4857541000,5300315000,3708000000,230.48,67883000000,45272000000,33067889000,,4743000000,-840000000,-2412000000,0.084,0.079
76100,テイツー,特別損失(減損損失)の計上及び法人税等調整額（損）の計上並びに通期連結業績予想の修正に関するお知らせ,2024-04-10 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2024, 2, 29))",True,31255000000,,1557000000,1603000000,1002000000,15.54,,,,,,,,,
78650,ピープル,(再訂正・数値データ訂正)「2024年１月期 決算短信〔日本基準〕（非連結）」 の一部訂正について,2024-04-10 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 21), end_date=datetime.date(2024, 1, 20))",True,5352847000,1637458000,430518000,449134000,,,2767580000,2304939000,1823193000,,773830000,-8234000,-254718000,,
98610,吉野家ＨＤ,2024年2月期決算短信〔日本基準〕(連結),2024-04-10 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,187472000000,121111000000,7973000000,8606000000,5604000000,86.63,112936000000,60360000000,26275000000,,20071000000,-8307000000,-8957000000,0.097,0.078
21570,コシダカＨＤ,2024年８月期第２四半期決算短信〔日本基準〕(連結),2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 9, 1), end_date=datetime.date(2023, 2, 28))",True,30578453000,8086360000,4834537000,5542665000,3896000000,47.79,59188000000,28689000000,5582237000,,5118955000,-6325696000,-1062349000,,
21860,ソーバル,2024年２月期 決算短信〔日本基準〕(連結),2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,8169683000,1613760000,670966000,691235000,513000000,65.28,5098000000,4149000000,2945391000,,95000000,-17000000,-258000000,0.128,0.134
27220,ＩＫホールディングス,2024年5月期第3四半期決算短信〔日本基準〕(連結),2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 6, 1), end_date=datetime.date(2023, 2, 28))",True,10376344000,4299994000,183537000,182056000,52000000,6.88,6072000000,1976000000,,,,,,,
27350,ワッツ,2024年８月期 第２四半期決算短信〔日本基準〕（連結）,2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 9, 1), end_date=datetime.date(2023, 2, 28))",True,30255932000,11629643000,743531000,749171000,436000000,32.9,25715000000,11998000000,5996693000,,630621000,-254637000,-40560000,,
35430,コメダ,2024年２月期　決算短信[IFRS]（連結）,2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,43236000000,14605000000,8717000000,,5972000000,130.12,102772000000,,7923000000,,11437000000,-1955000000,-8237000000,0.143,0.086
81850,チヨダ,2024年２月期通期連結・個別業績予想の修正に関するお知らせ,2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2024, 2, 29))",True,92119000000,,-2234000000,-1942000000,-2602000000,-74.23,,,,,,,,,
94330,ＫＤＤＩ,通期連結業績予想値の修正に関するお知らせ,2024-04-10 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,5671762000000,,1077393000000,,679113000000,311.01,,,,,,,,,
75010,ティムコ,2024年11月期 第1四半期決算短信〔日本基準〕(非連結）,2024-04-10 15:10:00,,True,739005000,339885000,-38923000,-37753000,,-17.74,5777000000,4596000000,,,,,,,
