code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
130A0,Ｇ－ＶＩＳ,2024年12月期 通期業績予想の修正に関するお知らせ,2024-12-13 17:30:00,,True,360000000,,,35000000,,6.01,,,,,,,,,
39760,Ｇ－シャノン,2024年10月期　決算短信〔日本基準〕（連結）,2024-12-13 17:15:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 10, 31))",True,3206743000,1931884000,-51624000,-53328000,-101000000,-31.97,2169000000,-58000000,763133000,,226000000,-160000000,295000000,,-0.025
27760,新都ＨＤ,2025年１月期　第３四半期決算短信〔日本基準〕(連結),2024-12-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 10, 31))",True,7058267000,322757000,-65412000,-52886000,-31000000,-0.89,5834000000,1228000000,,,,,,,
55720,Ｇ－リッジアイ,2025年７月期　第１四半期決算短信〔日本基準〕（連結）,2024-12-13 16:45:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2024, 10, 31))",True,688059000,359689000,100221000,99790000,51000000,13.28,3008000000,2175000000,,,,,,,
184A0,Ｇ－学びエイド,2025年４月期 第２四半期（中間期）決算短信〔日本基準〕(非連結),2024-12-13 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 5, 1), end_date=datetime.date(2024, 10, 31))",True,124093000,18783000,-157799000,-168535000,,-52.88,430000000,332000000,206199000,,-63677000,-8240000,136509000,,
68170,スミダ,通期業績予想の修正及び期末配当予想の据え置きに関するお知らせ,2024-12-13 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,147672000000,,,,5064000000,167.46,,,,,,,,,
38430,フリービット,2025年４月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-12-13 16:20:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 10, 31))",True,26622919000,7804845000,3024896000,3076581000,1768000000,88.18,36521000000,13031000000,16664221000,,2016498000,-674833000,-3398548000,,
186A0,Ｇ－アストロスケール,2025年4月期 第2四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 10, 31))",True,725785000,-4341301000,-12121000000,,-12946000000,-116.35,39502000000,,27764447000,,-6698930000,-338576000,20754064000,,
24240,ブラス,2025年７月期　第１四半期決算短信〔日本基準〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2023, 10, 31))",True,3180656000,2148261000,74172000,82134000,52000000,9.88,11526000000,3798000000,,,,,,,
31210,マーチャント,2024年10月期 決算短信〔日本基準〕(連結),2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 10, 31))",True,4446741000,984480000,326376000,99812000,182000000,6.23,16375000000,4177000000,1166740000,,3137000000,-4968000000,2125000000,0.044,0.007
31690,ミサワ,2025年１月期第３四半期決算短信〔日本基準〕(非連結),2024-12-13 16:00:00,,True,9355282000,4666368000,87927000,89593000,,3.85,5164000000,3019000000,,,,,,,
33990,山岡家,2025年１月期第３四半期決算短信〔日本基準〕(非連結),2024-12-13 16:00:00,,True,24946410000,17632669000,2932981000,3017538000,,211.29,12799000000,5897000000,,,,,,,
35240,日東網,2025年４月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 10, 31))",True,10444550000,2068471000,449662000,493236000,356000000,137.37,30158000000,6957000000,,,,,,,
39310,Ｇ－バリューゴルフ,2025年１月期 第３四半期決算短信〔日本基準〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 10, 31))",True,3109517000,1145165000,104164000,91779000,43000000,29.07,2968000000,1164000000,,,,,,,
43780,Ｇ－ＣＩＮＣ,2024年10月期通期決算短信〔日本基準〕(非連結),2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 10, 31))",True,1985268000,1316358000,62979000,65042000,,15.47,1910000000,1514000000,1352454000,,205000000,-56000000,-74000000,0.035,0.035
43780,Ｇ－ＣＩＮＣ,連結決算開始に伴う連結業績予想の公表に関するお知らせ,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 10, 31))",True,,,,,,,,,,,,,,,
44310,Ｇ－スマレジ,2025年4月期 第2四半期(中間期)決算短信〔日本基準〕(非連結),2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 5, 1), end_date=datetime.date(2024, 10, 31))",True,5152287000,3143835000,1195050000,1184828000,,41.2,9216000000,6820000000,6033790000,,1281680000,-534110000,1660000,,
44460,Ｌｉｎｋ－Ｕグループ,2025年７月期　第１四半期決算短信〔IFRS〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2023, 10, 31))",True,1280416000,603666000,127000000,,24000000,1.73,5693000000,,2416340000,,,,,,
45790,Ｇ－ラクオリア創薬,2024年12月期 通期連結業績予想の修正に関するお知らせ,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,1901000000,,-337000000,-293000000,-323000000,-14.98,,,,,,,,,
50790,ノバック,2025年４月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 5, 1), end_date=datetime.date(2024, 10, 31))",True,12996221000,895791000,138837000,131267000,,15.17,25293000000,18043000000,2390798000,,-2356795000,-11983000,-713267000,,
51310,Ｇ－リンカーズ,2025年７月期第１四半期 決算短信〔日本基準〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2024, 10, 31))",True,303571000,209458000,-149225000,-149288000,-149000000,-10.91,1720000000,1507000000,,,,,,,
52480,Ｇ－テクノロジーズ,2025年１月期 第３四半期決算短信〔日本基準〕(連結),2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 10, 31))",True,8394813000,2064611000,793052000,741628000,99000000,5.86,17372000000,1122000000,,,,,,,
55850,Ｇ－エコナビスタ,2024年10月期決算短信〔日本基準〕（非連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 10, 31))",True,1351522000,908052000,469152000,469531000,,51.85,3486000000,3273000000,2626337000,,320000000,-293000000,55000000,0.109,0.143
60910,ウエスコＨＤ,2025年７月期　第１四半期決算短信〔日本基準〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2023, 10, 31))",True,3919150000,932978000,165688000,230986000,147000000,10.36,18662000000,15858000000,,,,,,,
68380,多摩川ＨＤ,2024年10月期決算短信〔日本基準〕(連結),2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,2356418000,711536000,-47773000,-51994000,-113000000,-17.5,9842000000,4675000000,1736207000,,257000000,-97000000,391000000,-0.024,-0.005
68980,トミタ電機,2025年１月期第３四半期決算短信〔日本基準〕(連結),2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 10, 31))",True,1026682000,207191000,-118431000,-121386000,-125000000,-163.26,4684000000,3708000000,,,,,,,
70500,Ｇ－フロンティアＩ,2025年４月期第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-12-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 10, 31))",True,8650209000,1619981000,416828000,408520000,327000000,73.64,12453000000,8357000000,4742270000,,71833000,-323595000,-189015000,,
