code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
130A0,Ｇ－ＶＩＳ,2023年12月期　決算短信〔日本基準〕(非連結),2024-02-13 18:30:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,360000000,,37623000,35898000,,6.01,1655000000,1575000000,1549111000,,68000000,-2000000,-2000000,0.021,0.022
39480,光ビジネス,2023年12月期 決算短信〔日本基準〕（非連結）,2024-02-13 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,9876362000,2724004000,1270379000,1308872000,,132.7,11376000000,9427000000,3983880000,,471000000,2000000,-574000000,0.082,0.113
96050,東映,業績予想の修正に関するお知らせ,2024-02-13 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,174358000000,,36339000000,40172000000,15025000000,1212.4,,,,,,,,,
31560,レスターＨＤ,(訂正・数値データ訂正) 「2024年３月期第２四半期決算短信［日本基準］（連結）」の一部訂正について,2024-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,245264000000,,7098000000,3955000000,3367000000,111.99,286282000000,82294000000,,,,,,,
43950,Ｇ－アクリート,業績予想（連結・個別）の修正及び特別損失の計上に関するお知らせ,2024-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,6190000000,,1172000000,1176000000,851000000,146.54,,,,,,,,,
27640,ひらまつ,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,10641586000,6260247000,389066000,332754000,294000000,4.16,21879000000,4840000000,,,,,,,
30540,ハイパー,通期業績予想の修正に関するお知らせ,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,10599000000,,-45000000,-41000000,-499000000,-51.5,,,,,,,,,
31330,Ｇ－海帆,2024年３月期第３四半期決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,1803453000,1207304000,-448750000,-446092000,-528000000,-11.88,3780000000,1029000000,,,,,,,
35510,ダイニック,2024年３月期第３四半期決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,31427088000,5612594000,898148000,1170105000,786000000,93.97,59792000000,23431000000,,,,,,,
39680,セグエ,2023年12月期 決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,17443211000,4123594000,1086072000,1015300000,660000000,58.89,11831000000,3939000000,3451801000,,1586000000,-658000000,-669000000,0.175,0.088
41120,保土谷化,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,31642000000,12127000000,2412000000,3012000000,1563000000,197.09,78038000000,45954000000,10993000000,,6542000000,-2377000000,-1388000000,,
59520,アマテイ,業績予想及び配当予想の修正に関するお知らせ,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,5485000000,,161000000,150000000,79000000,6.71,,,,,,,,,
59520,アマテイ,2024年3月期 第3四半期決算短信〔日本基準〕(連結),2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,4209879000,710061000,138381000,131237000,111000000,9.42,5563000000,1350000000,,,,,,,
68770,ＯＢＡＲＡ－Ｇ,2024年９月期第１四半期決算短信〔日本基準〕(連結),2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 10, 1), end_date=datetime.date(2022, 12, 31))",True,12367000000,3984000000,1824000000,1875000000,1360000000,78.56,93233000000,73819000000,,,,,,,
70210,ニッチツ,2024年3月期 第3四半期決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,6079868000,904105000,228227000,187509000,87000000,42.46,14656000000,10433000000,,,,,,,
70210,ニッチツ,業績予想の修正に関するお知らせ,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,8024000000,,-38000000,-23000000,-540000000,-259.79,,,,,,,,,
70440,ピアラ,2023年12月期 決算短信〔日本基準〕(連結),2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,9064841000,1767974000,-383730000,-423941000,-982000000,-141.95,3543000000,531000000,1952681000,,1000000,1000000,-184000000,-0.961,-0.101
70800,Ｇ－スポーツフィール,2023年12月期　決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,3418218000,3253937000,869794000,869134000,608000000,167.46,2310000000,1389000000,1457392000,,448000000,-68000000,-371000000,0.561,0.392
81650,千趣会,2023年12月期 決算短信〔日本基準〕（連結）,2024-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 1, 1), end_date=datetime.date(2022, 12, 31))",True,49226000000,24666000000,-5557000000,-5679000000,-4782000000,-102.19,31809000000,17273000000,6481000000,,-3901000000,1754000000,-722000000,-0.244,-0.161
48930,Ｇ－ノイルイミューン,2023年12月期　決算短信[日本基準]（非連結）,2024-02-13 16:55:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,316000000,,-775391000,-1127594000,,-27.25,5778000000,5680000000,5555691000,,-873000000,-5000000,1913000000,-0.227,-0.216
