code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
34920,Ｒ－タカラリート,2025年2月期の運用状況及び分配金の予想の修正並びに2025年8月期の運用状況及び分配金の予想に関するお知らせ,2024-08-29 17:30:00,,True,4924000000,,,,,2674,,,,,,,,,
79460,光陽社,（訂正・数値データ訂正） 「2025年３月期第１四半期決算短信〔日本基準〕（連結）」の一部訂正について,2024-08-29 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 6, 30))",True,1073000000,,1000000,11000000,2000000,3.24,3276000000,1925000000,,,,,,,
63150,ＴＯＷＡ,株式分割及び株式分割に伴う定款の一部変更並びに配当予想の修正に関するお知らせ,2024-08-29 15:30:00,,True,,,,,,,,,,,,,,,
58850,ジーデップアドバンス,（訂正・数値データ訂正）2024年５月期  決算短信〔日本基準〕（非連結）の一部訂正について,2024-08-29 15:00:00,,True,4421000000,,662000000,652000000,,328.37,4334000000,2390000000,,,757000000,-94000000,435000000,0.221,0.185
65080,明電舎,配当予想の修正に関するお知らせ,2024-08-29 15:00:00,,True,,,,,,,,,,,,,,,
89200,東祥,業績予想の修正に関するお知らせ,2024-08-29 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,30927000000,,3958000000,4098000000,-2229000000,-58.2,,,,,,,,,
65730,Ｇ－アジャイル,業績予想の修正に関するお知らせ,2024-08-29 14:30:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,289000000,,-427000000,-439000000,-491000000,-27.06,,,,,,,,,
33290,東和フード,2025年4月期 第1四半期決算短信〔日本基準〕（非連結）,2024-08-29 14:00:00,,True,3153981000,2311062000,231439000,227724000,,17.16,8530000000,6667000000,,,,,,,
98180,大丸エナ,2025年３月期 配当予想の修正に関するお知らせ,2024-08-29 14:00:00,,True,,,,,,,,,,,,,,,
