code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
41720,東和ハイシステム,(数値データ訂正)「2024年９月期第３四半期決算短信〔日本基準〕(非連結)」 における数値データ(XBRL)の一部訂正について,2024-08-07 17:30:00,,True,1585000000,,345000000,486000000,,148.45,4261000000,3895000000,,,,,,,
61370,小池酸工,2025年３月期 第１四半期決算短信〔日本基準〕（連結）,2024-08-07 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,11712000000,3812000000,923000000,1251000000,768000000,182.78,74548000000,39967000000,,,,,,,
64060,フジテック,2025年3月期　第1四半期決算短信〔日本基準〕（連結）,2024-08-07 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,56185000000,12610000000,3971000000,5380000000,3897000000,49.95,261821000000,149434000000,,,,,,,
27210,ＪＨＤ,特別損失の計上及び業績予想の修正に関するお知らせ,2024-08-07 16:45:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,175000000,,-279000000,-279000000,-296000000,-44.81,,,,,,,,,
34310,宮地エンジ,2025年３月期 第１四半期決算短信〔日本基準〕（連結）,2024-08-07 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,9999000000,,1210000000,1309000000,722000000,53.07,72124000000,38969000000,,,,,,,
52100,日山村硝,2025年３月期 第１四半期決算短信〔日本基準〕（連結）,2024-08-07 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,19015000000,4209000000,1446000000,1672000000,1369000000,134.15,94645000000,53289000000,,,,,,,
71350,ジャパンクラフトＨＤ,特別損失（減損損失）の計上及び2024年６月期通期連結業績予想の修正並びに子会社株式評価損（個別決算）の計上に関するお知らせ,2024-08-07 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 7, 1), end_date=datetime.date(2024, 6, 30))",True,16993000000,,-2085000000,-2149000000,-3283000000,-107.72,,,,,,,,,
80020,丸紅,2025年3月期第1四半期決算短信（監査法人による期中レビューの完了）,2024-08-07 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,2051315000000,303712000000,93382000000,,142601000000,85.5,9322789000000,,535721000000,,207841000000,-257481000000,63308000000,,
90490,京福電鉄,2025年3月期第1四半期決算短信〔日本基準〕（連結）,2024-08-07 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,1959000000,,733000000,734000000,460000000,231.79,22639000000,11197000000,,,,,,,
97060,日空ビル,2025年3月期　第1四半期決算短信〔日本基準〕（連結）,2024-08-07 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,65337000000,,10926000000,10712000000,6131000000,65.83,458270000000,170065000000,,,,,,,
63390,新東工,2025年3月期 第１四半期決算短信〔日本基準〕（連結）,2024-08-07 16:10:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,25766000000,7652000000,535000000,720000000,254000000,4.87,236419000000,119578000000,,,,,,,
17200,東急建設,2025年３月期第１四半期決算短信〔日本基準〕(連結),2024-08-07 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,55251000000,3831000000,-953000000,-482000000,-94000000,-0.9,232620000000,97055000000,,,,,,,
17260,Ｂｒ．ＨＤ,2025年３月期 第１四半期決算短信〔日本基準〕（連結）,2024-08-07 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,9145000000,952000000,227000000,218000000,106000000,2.37,38657000000,14104000000,,,,,,,
17620,高松Ｇ,2025年３月期 第１四半期決算短信〔日本基準〕(連結),2024-08-07 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,78130000000,9158000000,981000000,997000000,166000000,4.79,238002000000,132519000000,,,,,,,
