code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
30630,Ｇ－ｊＧｒｏｕｐ,通期連結業績予想の修正（上方修正）及び 配当予想の修正（復配）に関するお知らせ,2024-01-29 18:30:00,"DurationPeriod(start_date=datetime.date(2023, 3, 1), end_date=datetime.date(2024, 2, 29))",True,8013000000,,-1032000000,-901000000,-549000000,-57.7,,,,,,,,,
65730,Ｇ－アジャイル,営業外費用、特別利益及び特別損失の計上並びに業績予想の修正に関するお知らせ,2024-01-29 17:40:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,447000000,,-223000000,-224000000,-231000000,-77,,,,,,,,,
88970,ミラースＨＤ,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-01-29 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,93279000000,20169000000,2335000000,243000000,-1461000000,-13.3,378458000000,56557000000,,,,,,,
59740,中国工,株主優待制度廃止および配当予想の修正（増配）に関するお知らせ,2024-01-29 16:30:00,,True,,,,,,,,,,,,,,,
97990,旭情報,2024年３月期　第３四半期決算短信〔日本基準〕（非連結）,2024-01-29 16:30:00,,True,10894078000,2312162000,1029994000,1052872000,,92.31,12967000000,10577000000,,,,,,,
19590,九電工,2024年３月期第３四半期決算短信〔日本基準〕(連結),2024-01-29 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,315067000000,42864000000,23225000000,26271000000,17050000000,240.87,467450000000,272812000000,,,,,,,
36350,コーエーテクモ,令和６年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-01-29 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,61136000000,39581000000,20316000000,33825000000,24283000000,76.95,244844000000,156946000000,,,,,,,
40250,多木化学,通期連結業績予想の修正に関するお知らせ,2024-01-29 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 12, 31))",True,35846000000,,2751000000,3144000000,2056000000,237.53,,,,,,,,,
42120,積水樹脂,2024年３月期 第３四半期決算短信〔日本基準〕（連結）,2024-01-29 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,43283000000,13283000000,3913000000,4267000000,2902000000,79.57,119731000000,94968000000,25596000000,,730000000,-1283000000,-19186000000,,
42900,ＰＩ,2024年３月期第３四半期決算短信〔日本基準〕（連結）,2024-01-29 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2022, 12, 31))",True,43744951000,10167406000,5854873000,6226943000,3854000000,30.14,64621000000,41773000000,,,,,,,
