code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
52480,Ｇ－テクノロジーズ,2025年１月期第２四半期（中間期）決算短信〔日本基準〕(連結),2024-09-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 7, 31))",True,4548648000,982050000,196376000,154978000,-30000000,-1.78,17303000000,960000000,3979436000,,1825389000,-64328000,-901200000,,
184A0,Ｇ－学びエイド,2025年４月期 第１四半期決算短信〔日本基準〕(非連結),2024-09-13 16:30:00,,True,52743000,4508000,-82444000,-91712000,,-29.06,482000000,386000000,,,,,,,
60370,ファーストロジック,2024年７月期　決算短信〔日本基準〕（非連結）,2024-09-13 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,2364276000,,1060857000,1181853000,,37.35,6158000000,5652000000,1221431000,,663000000,-4092000000,-150000000,0.153,0.204
88940,ＲＥＶＯＬＵＴＩＯＮ,2024年10月期第３四半期決算短信〔日本基準〕(連結),2024-09-13 16:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,3056084000,232857000,-112379000,-127121000,-118000000,-0.18,3549000000,1550000000,,,,,,,
88900,レーサム,2025年3月期配当予想の修正（無配）に関するお知らせ,2024-09-13 16:15:00,,True,,,,,,,,,,,,,,,
78100,クロスフォー,2024年7月期 決算短信〔日本基準〕(連結),2024-09-13 16:04:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,3413982000,1140343000,-16477000,-6432000,28000000,1.68,5218000000,1790000000,909385000,,483000000,-72000000,-104000000,0.016,-0.001
186A0,Ｇ－アストロスケール,2025年4月期 第1四半期決算短信〔IFRS〕(連結),2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,239387000,-3501343000,-7597000000,,-8579000000,-80.98,38366000000,,27340344000,,-6967572000,-171101000,20465428000,,
31690,ミサワ,2025年１月期第２四半期（中間期）決算短信〔日本基準〕(非連結),2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,6308601000,3141748000,67023000,59609000,,3.68,5050000000,3031000000,949092000,,98402000,-182493000,-84095000,,
33990,山岡家,2025年１月期第２四半期（中間期）決算短信〔日本基準〕(非連結),2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,15633980000,11095732000,1529753000,1589327000,,110.83,11684000000,4923000000,2411911000,,696752000,-521773000,-397057000,,
35240,日東網,2025年４月期　第1四半期決算短信〔日本基準〕（連結）,2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,4593022000,897696000,97672000,160616000,130000000,50.25,30592000000,6842000000,,,,,,,
36530,Ｇ－モルフォ,2024年10月期 第3四半期決算短信〔日本基準〕（連結）,2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,2353268000,1343370000,136475000,194811000,160000000,31.2,3924000000,3330000000,,,,,,,
37700,ザッパラス,2025年4月期 第1四半期決算短信〔日本基準〕（連結）,2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,1041347000,734302000,114016000,91939000,63000000,5.27,6141000000,5670000000,,,,,,,
38430,フリービット,2025年４月期 第１四半期決算短信〔日本基準〕（連結）,2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,13291005000,3949253000,1462871000,1451325000,813000000,40.75,36322000000,11900000000,,,,,,,
39310,Ｇ－バリューゴルフ,2025年１月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 7, 31))",True,2077738000,750866000,62303000,53608000,17000000,9.94,2796000000,1139000000,1009555000,,-68098000,-50890000,-99206000,,
43780,Ｇ－ＣＩＮＣ,2024年10月期第３四半期決算短信〔日本基準〕(非連結),2024-09-13 16:00:00,,True,1483055000,978481000,77737000,77924000,,18.1,1878000000,1523000000,,,,,,,
50790,ノバック,2025年４月期 第１四半期決算短信〔日本基準〕(非連結),2024-09-13 16:00:00,,True,7022791000,462915000,78078000,75272000,,9.31,27318000000,18017000000,,,,,,,
55850,Ｇ－エコナビスタ,2024年10月期 第３四半期決算短信〔日本基準〕（非連結）,2024-09-13 16:00:00,,True,1099507000,740083000,429034000,429047000,,46.09,3420000000,3228000000,,,,,,,
70500,Ｇ－フロンティアＩ,2025年４月期第１四半期決算短信〔日本基準〕（連結）,2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,3949155000,685873000,85867000,85854000,44000000,10.08,11752000000,8077000000,,,,,,,
76740,Ｇ－ＮＡＴＴＹＨＤ,2025年１月期 第２四半期（中間期）決算短信〔日本基準〕(連結),2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 7, 31))",True,3522946000,2595011000,88518000,87407000,17000000,7.08,4442000000,2565000000,1924458000,,36675000,-194970000,-59061000,,
78500,総合商研,令和６年７月期決算短信〔日本基準〕(連結),2024-09-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,15796169000,4737185000,253418000,346254000,274000000,91.52,7671000000,2861000000,1179084000,,863000000,41000000,-1068000000,0.101,0.043
92370,Ｇ－笑美面,2024年10月期第３四半期決算短信〔日本基準〕(非連結),2024-09-13 16:00:00,,True,879495000,,95173000,92697000,,36.13,938000000,613000000,,,,,,,
41690,Ｇ－エネチェンジ,2025年3月期第2四半期（中間期）決算短信〔日本基準〕（連結）,2024-09-13 15:45:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 6, 30))",True,2721923000,2175663000,-1421093000,-888409000,-1784000000,-53.08,7685000000,772000000,4369982000,,-526566000,-1491688000,4195717000,,
13830,ベルグアース,2024年10月期 第３四半期決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,4628109000,1147916000,-151641000,-127189000,-42000000,-26.33,5725000000,1976000000,,,,,,,
14440,Ｇ－ニッソウ,2024年7月期　決算短信〔日本基準〕(連結),2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,4678961000,1072492000,56392000,63465000,25000000,23.12,2767000000,1501000000,1335646000,,-68000000,20000000,228000000,0.017,0.024
18400,土屋ＨＤ,2024年10月期　第３四半期決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,21037895000,5070585000,-1139672000,-1103380000,-852000000,-34.09,27137000000,11426000000,,,,,,,
24240,ブラス,2024年７月期　決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,12726515000,8520351000,454319000,488160000,275000000,51.08,10814000000,3788000000,1595413000,,536000000,-1177000000,-68000000,0.074,0.044
27760,新都ＨＤ,2025年１月期第２四半期（中間期）決算短信〔日本基準〕(連結),2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 7, 31))",True,1990932000,162408000,-18860000,-11458000,-12000000,-0.36,6277000000,1248000000,233423000,,-31195000,-2009000,-11401000,,
31210,マーチャント,2024年10月期 第３四半期決算短信〔日本基準〕(連結),2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 7, 31))",True,2174778000,655653000,142589000,6124000,90000000,3.09,16888000000,4091000000,,,,,,,
31870,Ｇ－サンワカンパニー,配当予想の修正に関するお知らせ,2024-09-13 15:30:00,,True,,,,,,,,,,,,,,,
34410,山王,2024年7月期　決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,8802115000,1442428000,232991000,363078000,312000000,68.41,12054000000,6419000000,2551731000,,1054000000,-283000000,-495000000,0.051,0.031
34550,Ｒ－ＨＣＭ,2024年7月期　決算短信（ＲＥＩＴ）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,2514000000,,1298616000,1055751000,,2934,83456000000,,2135529000,,1704000000,-2780000000,1236000000,,0.013
34580,シーアールイー,2024年７月期　決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,66901000000,14198000000,8045000000,6816000000,4341000000,148.11,142557000000,41105000000,24306000000,,-977000000,-2696000000,-301000000,0.109,0.048
34590,Ｒ－サムティレジ,2024年７月期　決算短信（REIT),2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,5715000000,,2467211000,1970035000,,2347,171177000000,,6641807000,,3817000000,-556000000,-2379000000,,0.011
34800,ジェイ・エス・ビー,2024年10月期 第３四半期決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,54133225000,11236902000,8119172000,8048257000,7528000000,358.55,80428000000,37978000000,,,,,,,
43820,ＨＥＲＯＺ,2025年４月期第１四半期決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2023, 7, 31))",True,1403270000,648574000,74487000,56070000,-45000000,-3.04,8006000000,4752000000,,,,,,,
60490,Ｇ－イトクロ,2024年10月期第３四半期決算短信〔日本基準〕（非連結）,2024-09-13 15:30:00,,True,3281934000,2959027000,-52345000,-21308000,,-2.25,9495000000,8773000000,,,,,,,
70330,ＭＳＯＬ,2024年12月期 第３四半期決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,14275648000,5866601000,1595583000,1605272000,1074000000,64.78,7666000000,5002000000,,,,,,,
73780,Ｇ－アシロ,2024年10月期第3四半期 決算短信〔IFRS〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,3356659000,1216027000,130000000,,-23000000,-3.13,3691000000,,1361104000,,409558000,-8706000,-265701000,,
76140,オーエムツー,2025年１月期  第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 7, 31))",True,15926370000,6152924000,723194000,803620000,515000000,76.6,20367000000,16795000000,11088125000,,698420000,-1216086000,-264145000,,
79830,ミロク,2024年10月期　第3四半期決算短信〔日本基準〕（連結）,2024-09-13 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,8038117000,853202000,-81954000,117721000,9000000,3.21,24009000000,15633000000,,,,,,,
89310,和田興産,2025年2月期第2四半期（中間期）及び通期業績予想の修正に関するお知らせ,2024-09-13 15:30:00,,True,20789000000,,4528000000,2141000000,,133.47,,,,,,,,,
94250,ＲｅＹｕｕＪａｐａｎ,2024年10月期　第３四半期決算短信〔日本基準〕（非連結）,2024-09-13 15:30:00,,True,3731478000,383505000,-35928000,-46993000,,-8.46,2000000000,914000000,,,,,,,
95560,Ｇ－ＩＮＴＬＯＯＰ,2024年７月期　決算短信（連結・日本基準）,2024-09-13 15:20:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,27077592000,6660994000,1506819000,1535418000,902000000,194.36,12139000000,4783000000,5708973000,,1227000000,-806000000,1261000000,0.189,0.126
23910,プラネット,2024年7月期決算短信〔日本基準〕(非連結),2024-09-13 15:10:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,3172551000,2019711000,642297000,691031000,,69.09,6556000000,5426000000,2647903000,,625000000,-267000000,-285000000,0.085,0.107
168A0,Ｇ－イタミアート,2025年１月期  第２四半期（中間期）決算短信〔日本基準〕（非連結）,2024-09-13 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,1807288000,699893000,92204000,74888000,,38.98,3690000000,1090000000,836108000,,93022000,-616149000,1019776000,,
17580,太洋基礎,2025年１月期　第２四半期（中間期）決算短信〔日本基準〕（非連結）,2024-09-13 15:00:00,,True,6565037000,524739000,109585000,161009000,,54.36,11971000000,8786000000,,,,,,,
212A0,フィットイージー,2024年10月期 第３四半期決算短信〔日本基準〕（非連結）,2024-09-13 15:00:00,,True,4733991000,1689391000,1191989000,1162330000,,51.35,5493000000,2662000000,,,,,,,
218A0,Ｇ－リベラウェア,2024年７月期　決算短信〔日本基準〕(非連結),2024-09-13 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 8, 1), end_date=datetime.date(2024, 7, 31))",True,815308000,359889000,-440786000,-434732000,,-25.53,1517000000,860000000,1061245000,,-253000000,-9000000,715000000,-0.615,-0.335
23150,ＣＡＩＣＡ　Ｄ,2024年10月期 第３四半期決算短信[日本基準]（連結）,2024-09-13 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,4225638000,423491000,-175253000,-301247000,-402000000,-2.95,2571000000,1733000000,,,,,,,
23730,ケア２１,2024年10月期　第３四半期決算短信〔日本基準〕（連結）,2024-09-13 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,33602532000,7066354000,-432553000,-79107000,-100000000,-7.42,33307000000,4803000000,,,,,,,
