code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
31210,マーチャント,2024年10月期 第２四半期決算短信〔日本基準〕(連結),2024-06-13 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 4, 30))",True,1418510000,428457000,15739000,-72922000,13000000,0.46,17235000000,4013000000,,,,,,,
73050,新家工,（訂正・数値データ訂正）「2024年３月期 決算短信〔日本基準〕（連結）」の 一部訂正に関するお知らせ,2024-06-13 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,44556000000,,2053000000,2558000000,1691000000,303.94,58187000000,35597000000,9417000000,,2872000000,-683000000,-1048000000,0.05,0.046
44130,Ｇ－ボードルア,通期業績予想の修正のお知らせ,2024-06-13 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2025, 2, 28))",True,7330000000,,1567000000,,1171000000,74.09,,,,,,,,,
186A0,Ｇ－アストロスケール,2024年4月期 決算短信〔IFRS〕(連結),2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 5, 1), end_date=datetime.date(2023, 4, 30))",True,2852561000,-2245294000,-11555000000,,-9181000000,-101.45,24990000000,,14196227000,,-12822000000,-1182000000,4145000000,-0.905,-0.333
33610,トーエル,2024年４月期 決算短信〔日本基準〕(連結),2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 5, 1), end_date=datetime.date(2023, 4, 30))",True,27102201000,10902980000,2284026000,2865659000,2178000000,107.39,27986000000,21389000000,5711883000,,2520000000,-1224000000,-1118000000,0.107,0.104
35240,日東網,2024年４月期　決算短信〔日本基準〕（連結）,2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 5, 1), end_date=datetime.date(2023, 4, 30))",True,20899648000,3906698000,431354000,836659000,546000000,210.88,29522000000,6774000000,1034831000,,139000000,-906000000,995000000,0.084,0.029
54460,北越メタル,（訂正・数値データ訂正）「2024年３月期　決算短信〔日本基準〕（連結）」の一部訂正に関するお知らせ,2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,31823712000,3671317000,528516000,656821000,467000000,121.64,28760000000,16969000000,2770777000,,2027000000,-1126000000,-380000000,0.028,0.023
76740,Ｇ－ＮＡＴＴＹＨＤ,2025年１月期 第１四半期決算短信〔日本基準〕(連結),2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 2, 1), end_date=datetime.date(2023, 4, 30))",True,1774732000,1306676000,81409000,79711000,50000000,20.57,4376000000,2590000000,,,,,,,
76780,あさくま,2025年１月期　第１四半期決算短信〔日本基準〕(連結),2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,2129175000,1200905000,83054000,83485000,68000000,12.87,3834000000,2571000000,,,,,,,
88940,ＲＥＶＯＬＵＴＩＯＮ,2024年10月期 第2四半期決算短信〔日本基準〕（連結）,2024-06-13 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 4, 30))",True,400361000,24358000,-189763000,-193752000,-196000000,-0.3,2316000000,1374000000,537347000,,-450870000,-169380000,339841000,,
