code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
19460,トーエネック,株式分割、株式分割に伴う定款の一部変更および配当予想の修正に関するお知らせ,2024-05-30 16:30:00,,True,,,,,,,,,,,,,,,
46450,市進ＨＤ,（訂正・数値データ訂正）「2024年２月期 決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-30 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,17948429000,3070525000,941901000,761951000,363260000,,13009539000,2429576000,3337525000,,657906000,-262595000,-225096000,,
67060,電気興,（訂正・数値データ訂正）「2024年３月期　決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-30 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,28864000000,4170000000,-1787000000,-1537000000,-1977000000,-198.93,55237000000,37883000000,17330000000,,-688000000,3797000000,-770000000,-0.05,-0.028
65860,マキタ,（訂正・数値データ訂正）「2024年３月期 決算短信〔IFRS〕（連結）」の一部訂正について,2024-05-30 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,741391000000,,66169000000,,43691000000,162.13,1055808000000,,,,237086000000,-25619000000,-191277000000,0.053,0.059
74250,初穂商事,株式分割、株式分割に伴う定款の一部変更及び配当予想の修正に関するお知らせ,2024-05-30 15:30:00,,True,,,,,,,,,,,,,,,
59470,リンナイ,（数値データ訂正）「2024年3月期　決算短信〔日本基準〕（連結）」における数値データ（XBRL）の一部訂正について,2024-05-30 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2024, 3, 31))",True,430186000000,,39362000000,46071000000,26667000000,184.75,577088000000,387774000000,,,43347000000,-19968000000,-23664000000,0.071,0.082
59820,マルゼン,（訂正・数値データ訂正）「2024年２月期　決算短信〔日本基準〕(連結)」の一部訂正について,2024-05-30 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 3, 1), end_date=datetime.date(2023, 2, 28))",True,60596747000,16253641000,4857541000,5300315000,3708000000,230.48,67883000000,45272000000,33067889000,,4661000000,-759000000,-2411000000,0.084,0.079
65740,Ｇ－コンヴァノ,（訂正・数値データ訂正）「2024年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,2024-05-30 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,2588713000,979333000,-59000000,,-199000000,-77.32,3002000000,,923101000,,336000000,-81000000,269000000,-0.162,-0.025
33290,東和フード,2024年４月期　決算短信〔日本基準〕（非連結）,2024-05-30 14:30:00,"DurationPeriod(start_date=datetime.date(2023, 5, 1), end_date=datetime.date(2024, 4, 30))",True,12382521000,9016760000,997164000,1049308000,,87.29,8720000000,6616000000,1817113000,,1320000000,-401000000,-723000000,0.106,0.12
46740,クレスコ,(訂正・数値データ訂正) 「2024年３月期 決算短信［日本基準］（連結）」の一部訂正について,2024-05-30 12:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,52755890000,10337058000,5121775000,5658535000,3728580000,,39714405000,24579061000,14864551000,,3213864000,1451815000,-723692000,,
38020,エコミック,(訂正・数値データ訂正) 2024年３月期決算短信〔日本基準〕（連結）の一部訂正について,2024-05-30 10:20:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,2156112000,650952000,172274000,183718000,127000000,32.93,2110000000,1819000000,1491545000,,205000000,-75000000,299000000,0.082,0.096
