code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
47200,城南進研,2025年３月期第１四半期決算短信〔日本基準〕（連結）,2024-08-09 20:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,1255370000,189127000,-171958000,-171375000,-216000000,-27.01,4748000000,1627000000,,,,,,,
68620,ミナトＨＤ,（訂正・数値データ訂正）「2025年３月期 第１四半期決算短信〔日本基準〕（連結）」の一部訂正について,2024-08-09 19:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,4701074000,940231000,52696000,63349000,37008000,,16947870000,5482436000,,,,,,,
17570,創建エース,2025年３月期　第１四半期決算短信〔日本基準〕（連結）,2024-08-09 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,344732000,48214000,-111008000,-125470000,-119000000,-0.43,1902000000,86000000,,,,,,,
21930,ＣＯＯＫＰＡＤ,2024年12月期 第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）,2024-08-09 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 6, 30))",True,3018544000,2998578000,442000000,,747000000,8.44,14412000000,,11953444000,,823990000,366534000,-2193930000,,
39650,ＣＡＰ,2024年９月期 第３四半期決算短信〔日本基準〕（連結）,2024-08-09 18:00:00,"DurationPeriod(start_date=datetime.date(2022, 10, 1), end_date=datetime.date(2023, 6, 30))",True,5976546000,1293662000,229084000,231078000,100000000,17.62,5936000000,3214000000,,,,,,,
65490,ディーエムソリュ,2025年３月期　第１四半期決算短信〔日本基準〕（連結）,2024-08-09 18:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,5086487000,820685000,157338000,157267000,104000000,37.26,7151000000,2923000000,,,,,,,
48930,Ｇ－ノイルイミューン,2024年12月期  第２四半期（中間期）決算短信〔日本基準〕（非連結）,2024-08-09 17:45:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 6, 30))",True,2000000,,-681816000,-682206000,,-15.79,5087000000,4999000000,4947268000,,-611479000,557000,2500000,,
21950,Ｇ－アミタＨＤ,2024年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-08-09 17:30:00,"DurationPeriod(start_date=datetime.date(2023, 1, 1), end_date=datetime.date(2023, 6, 30))",True,2306052000,1085412000,186913000,241792000,214000000,12.22,6660000000,2435000000,,,,,,,
97600,進学会ＨＤ,2025年３月期第１四半期決算短信〔日本基準〕(連結),2024-08-09 17:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,1267933000,239852000,61713000,70169000,16000000,0.94,23606000000,9966000000,,,,,,,
39390,カナミックＮ,（訂正）「2024年９月期 第３四半期決算短信〔日本基準〕(連結)」の一部訂正について,2024-08-09 17:20:00,"DurationPeriod(start_date=datetime.date(2022, 10, 1), end_date=datetime.date(2023, 6, 30))",True,3652346000,2251987000,1020345000,1026747000,699404000,,5639853000,3605265000,,,,,,,
