code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
42220,児玉化,2025年3月期　第１四半期決算短信［日本基準］（連結）,2024-09-06 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 6, 30))",True,3857993000,550874000,10052000,-7571000,-83000000,-11.97,14394000000,3961000000,,,,,,,
76740,Ｇ－ＮＡＴＴＹＨＤ,特別損失（減損損失）の計上及び2025年１月期第２四半期（中間期）連結累計期間並びに通期連結業績予想の修正に関するお知らせ,2024-09-06 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,3508000000,,220000000,220000000,142000000,65.46,,,,,,,,,
23530,日駐,2024年７月期決算短信〔日本基準〕(連結),2024-09-06 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,32693336000,12665907000,6461346000,6511300000,5104000000,16.1,42136000000,15470000000,16375776000,,6198000000,-7357000000,6492000000,0.38,0.183
37330,ソフトウェアＳ,2024年10月期第3四半期決算短信〔日本基準〕（連結）,2024-09-06 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,29199540000,8105653000,6093559000,6146220000,4262000000,815.08,41899000000,35354000000,,,,,,,
38160,大和コン,2024年7月期 決算短信〔日本基準〕（連結）,2024-09-06 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,3291339000,1059583000,565015000,600840000,342000000,88.29,6121000000,5101000000,3675434000,,593000000,79000000,-76000000,0.069,0.101
62670,ゼネパッカー,2024年７月期　決算短信[日本基準]（連結）,2024-09-06 15:30:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,9853840000,2875993000,1000222000,1019931000,721000000,407.66,11901000000,6876000000,2857340000,,1144000000,-144000000,-344000000,0.109,0.089
78780,光・彩,2025年１月期　第２四半期（中間期）決算短信〔日本基準〕（非連結）,2024-09-06 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,2075914000,387741000,110483000,109293000,,105.81,3118000000,1447000000,431822000,,28214000,-258059000,179321000,,
43340,ユークス,業績予想および配当予想の修正に関するお知らせ,2024-09-06 15:15:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,2032000000,,164000000,238000000,,21.18,,,,,,,,,
72790,ハイレックス,2024年10月期 第3四半期決算短信〔日本基準〕（連結）,2024-09-06 15:15:00,"DurationPeriod(start_date=datetime.date(2022, 11, 1), end_date=datetime.date(2023, 7, 31))",True,235515000000,23510000000,1305000000,3039000000,3934000000,104.88,290679000000,182258000000,,,,,,,
38540,アイル,2024年７月期　決算短信〔日本基準〕（連結）,2024-09-06 15:10:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,17508405000,9773006000,4263812000,4285206000,2887000000,115.36,14153000000,9680000000,6663216000,,2637000000,-712000000,-901000000,0.332,0.326
18730,日本ハウスＨＤ,2025年４月期　第１四半期決算短信〔日本基準〕（連結）,2024-09-06 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 1, 31))",True,8800000000,3645000000,719000000,657000000,463000000,11.59,41855000000,21179000000,,,,,,,
33200,クロスプラス,2025年１月期中間連結会計期間業績予想の修正に関するお知らせ,2024-09-06 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2024, 7, 31))",True,27547000000,,1041000000,1144000000,,170.85,,,,,,,,,
35800,小松マテーレ,業績予想の修正に関するお知らせ,2024-09-06 15:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,17677000000,,736000000,1200000000,890000000,22.25,,,,,,,,,
36620,エイチーム,2024年７月期 決算短信〔日本基準〕（連結）,2024-09-06 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 8, 1), end_date=datetime.date(2023, 7, 31))",True,23917000000,20370000000,562000000,609000000,953000000,51.36,16291000000,10251000000,8050000000,,808000000,-992000000,2220000000,0.096,0.04
