code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
65940,ニデック,（訂正・数値データ訂正）「2024年３月期 決算短信〔IFRS〕（連結）」の一部訂正について,2024-05-24 17:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,2347159000000,497305000000,162799000000,,125144000000,217.79,3160635000000,,217005000000,,320766000000,-153553000000,-181557000000,0.084,0.067
24910,Ｖコマース,配当予想の修正に関するお知らせ,2024-05-24 16:00:00,,True,,,,,,,,,,,,,,,
36760,デジハＨＤ,(訂正・数値データ訂正)「2024年3月期 決算短信〔日本基準〕(連結)」の一部訂正について,2024-05-24 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,38790197000,10090823000,2039705000,2059115000,176927000,,21103096000,7685971000,6858575000,,1764392000,-2374534000,934080000,,
69880,日東電,株式分割及び株式分割に伴う定款の一部変更並びに配当予想の修正に関するお知らせ,2024-05-24 16:00:00,,True,,,,,,,,,,,,,,,
78150,東京ボード工業,2024年３月期決算短信〔日本基準〕（連結）,2024-05-24 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,7135966000,854441000,-939572000,-891337000,-957000000,-369.25,11820000000,1242000000,1605069000,,-350000000,-544000000,-15000000,-0.556,-0.072
80760,カノークス,（訂正・数値データ訂正）「2024年３月期決算短信〔日本基準〕（連結）」の一部訂正に関するお知らせ,2024-05-24 16:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,172485005000,7825113000,2529920000,2834618000,1952011000,,91410932000,21135959000,3083705000,,4963644000,-96521000,-4736621000,,
90120,秩父鉄道,2025年３月期業績予想に関するお知らせ,2024-05-24 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,2417000000,,32000000,43000000,234000000,158.16,,,,,,,,,
32870,Ｒ－星野,2024年10月期の運用状況及び分配金の予想の修正、並びに2025年4月期の運用状況及び分配金の予想に関するお知らせ,2024-05-24 15:30:00,,True,7466000000,,,,,9089,,,,,,,,,
37330,ソフトウェアＳ,業績予想の修正に関するお知らせ,2024-05-24 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 11, 1), end_date=datetime.date(2024, 4, 30))",True,16765000000,,3568000000,3586000000,2475000000,473.37,,,,,,,,,
51310,Ｇ－リンカーズ,2024年７月期通期業績予想の修正に関するお知らせ,2024-05-24 15:30:00,,True,1607000000,,85000000,80000000,,7.7,,,,,,,,,
52870,イトーヨーギョー,固定資産の譲渡及び特別利益の計上並びに業績予想の修正に関するお知らせ,2024-05-24 15:30:00,,True,3132000000,,108000000,101000000,,34.54,,,,,,,,,
47070,キタック,令和６年10月期第２四半期決算短信〔日本基準〕(連結),2024-05-24 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 10, 21), end_date=datetime.date(2023, 4, 20))",True,1635053000,589588000,236640000,250117000,171000000,30.61,6283000000,3177000000,754767000,,354622000,-7996000,271016000,,
53880,クニミネ工業,（訂正・数値データ訂正）「2024年３月期 決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-24 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,15675248000,4458910000,1231216000,1644892000,1043706000,,25228619000,20523740000,8242247000,,1921804000,-1040494000,-726683000,,
64330,ヒーハイスト,(訂正・数値データの訂正)「2024年３月期 決算短信〔日本基準〕(連結)」の一部訂正について,2024-05-24 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,2310401000,315937000,-158653000,-156970000,-221000000,-35.44,5383000000,3018000000,884911000,,166000000,-322000000,171000000,-0.071,-0.029
66250,ＪＡＬＣＯ　ＨＤ,(訂正・数値データ訂正)「2024年３月期 決算短信[日本基準]（連結）」の一部訂正について,2024-05-24 15:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,12738880000,7281997000,6363018000,4993821000,4155000000,39.3,72602000000,19146000000,1926987000,,8604000000,-14556000000,5314000000,0.239,0.078
75900,タカショー,2025年１月期第１四半期決算短信〔日本基準〕(連結),2024-05-24 15:00:00,"DurationPeriod(start_date=datetime.date(2023, 1, 21), end_date=datetime.date(2023, 4, 20))",True,5288835000,2099846000,-134089000,68891000,-17000000,-1.03,25196000000,12549000000,,,,,,,
37630,プロシップ,（訂正・数値データ訂正）「2024年３月期　決算短信〔日本基準〕（連結）」の一部訂正について,2024-05-24 08:00:00,"DurationPeriod(start_date=datetime.date(2022, 4, 1), end_date=datetime.date(2023, 3, 31))",True,6812937000,3543636000,1632657000,1877588000,1349000000,109.65,9729000000,7305000000,2834005000,,1425000000,-236000000,-571000000,0.196,0.205
