code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
43100,ＤＩ,2025年３月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2024-11-01 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,2836000000,1314000000,-85000000,-67000000,-178000000,-20.37,15963000000,13542000000,4939000000,,179000000,-195000000,-1269000000,,
43100,ＤＩ,配当予想の修正（特別配当）に関するお知らせ,2024-11-01 17:00:00,,True,,,,,,,,,,,,,,,
43190,ＴＡＣ,業績予想の修正に関するお知らせ,2024-11-01 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,10125000000,,252000000,226000000,173000000,9.59,,,,,,,,,
60700,キャリアリンク,業績予想の修正に関するお知らせ,2024-11-01 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,22235000000,,1136000000,1140000000,729000000,61.46,,,,,,,,,
31510,バイタルＫＳＫ,2025年3月期　第2四半期（中間期）決算短信〔日本基準〕（連結）,2024-11-01 16:30:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,297079000000,23814000000,2876000000,3637000000,2420000000,48.75,317568000000,108285000000,16084000000,,-9039000000,-1815000000,-4185000000,,
63420,太平製作所,配当予想の修正に関するお知らせ,2024-11-01 16:30:00,,True,,,,,,,,,,,,,,,
68440,新電元,業績予想の修正に関するお知らせ,2024-11-01 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,49602000000,,406000000,673000000,-958000000,-92.95,,,,,,,,,
45380,扶桑薬,業績予想の修正に関するお知らせ,2024-11-01 16:00:00,,True,27424000000,,1099000000,1098000000,,82.18,,,,,,,,,
47520,昭和システム,2025年３月期 第２四半期（中間期）決算短信〔日本基準〕（非連結）,2024-11-01 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,4032047000,790632000,546846000,555532000,,88.24,8116000000,5106000000,4071107000,,103252000,555000,-216534000,,
54460,北越メタル,2025年3月期第2四半期（中間期）決算短信〔日本基準〕（連結）,2024-11-01 16:00:00,"DurationPeriod(start_date=datetime.date(2023, 4, 1), end_date=datetime.date(2023, 9, 30))",True,15578288000,1909583000,276205000,350472000,199000000,51.78,27477000000,17123000000,,,,,,,
