code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
37260,フォーシーズＨＤ,2026年９月期第２四半期（中間期）決算短信〔日本基準〕(連結),2026-05-15 19:40:00,"DurationPeriod(start_date=datetime.date(2024, 10, 1), end_date=datetime.date(2025, 3, 31))",True,1032914000,702576000,-273609000,-336006000,-349000000,-30.15,3097000000,2095000000,612045000,,-278439000,-60767000,512197000,,
65740,Ｇ－コンヴァノ,2026年３月期 決算短信〔ＩＦＲＳ〕（連結）,2026-05-15 19:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,15500402000,7571886000,1795000000,,-951000000,-2.01,18943000000,,4880670000,,4939000000,-11838000000,10973000000,,0.087
23340,Ｇ－イオレ,2026年3月期 決算短信〔日本基準〕（連結）,2026-05-15 19:15:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,14159835000,4587745000,200590000,-496002000,-517000000,-14.99,11058000000,3497000000,1310149000,,934000000,-3665000000,3664000000,,
61400,旭ダイヤ,（訂正・数値データ訂正）「2026年３月期決算短信〔日本基準〕(連結)」の一部訂正について,2026-05-15 19:15:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,41983000000,,2403000000,3346000000,2009000000,40.92,79203000000,62209000000,,,5412000000,-2120000000,-1883000000,0.032,0.043
54840,東北鋼,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-15 19:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,20931280000,3731911000,1418690000,1610037000,1275000000,171.74,36363000000,29465000000,10609943000,,2371000000,108000000,-270000000,0.044,0.046
72730,イクヨ,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-15 18:10:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,30144583000,4469191000,540040000,167257000,2756000000,108,32888000000,13339000000,4241302000,,3665000000,-4889000000,3854000000,0.273,0.007
31750,ＡＰＨＤ,2026年３月期決算短信〔日本基準〕(連結),2026-05-15 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,21821782000,13811492000,845354000,721765000,1135000000,84.49,8012000000,1123000000,1171434000,,1263000000,24000000,-1051000000,2.136,0.092
61450,ＮＩＴＴＯＫＵ,2026年３月期　決算短信〔日本基準〕（連結）,2026-05-15 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,42412000000,12916000000,5439000000,5492000000,3439000000,203.85,62940000000,40257000000,19579000000,,4102000000,813000000,-360000000,0.09,0.089
99840,ソフトバンクグループ,（訂正・数値データ訂正）「2026年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,2026-05-15 18:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,7798650000000,,,,5002271000000,873.51,60749547000000,,,,-428832000000,-4507172000000,6377307000000,0.343,0.116
21340,キタハマキャピタル,2026年３月期決算短信〔日本基準〕（連結）,2026-05-15 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,1910063000,680475000,-982883000,-1177663000,-1239000000,-2.43,6825000000,5259000000,544767000,,-1615000000,-1428000000,3332000000,-0.339,-0.172
44440,Ｇ－インフォネット,2026年３月期　決算短信〔日本基準〕（連結）,2026-05-15 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,2085024000,825047000,55010000,50609000,-25000000,-12.79,1933000000,1087000000,367054000,,91000000,-184000000,-125000000,-0.023,0.025
76380,ＮＥＷ　ＡＲＴ,2026年3月期決算短信〔日本基準〕（連結）,2026-05-15 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,32017754000,19280925000,4906546000,4840810000,2353000000,137.04,28105000000,11155000000,1987520000,,3399000000,-370000000,-2438000000,0.223,0.175
77900,バルコス,2026年12月期第1四半期決算短信〔日本基準〕（連結）,2026-05-15 17:30:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 3, 31))",True,1453028000,911821000,-140082000,-157377000,134000000,111.39,6707000000,903000000,,,,,,,
97600,進学会ＨＤ,2026年３月期決算短信〔日本基準〕(連結),2026-05-15 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,6705448000,-993580000,-1526404000,-1562590000,-1798000000,-105.33,19905000000,7301000000,3434929000,,-2729000000,11000000,677000000,-0.217,-0.072
42580,Ｇ－網屋,（訂正・数値データ訂正）「2026年12月期第１四半期決算短信〔日本基準〕(連結)」の一部訂正について,2026-05-15 17:15:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 3, 31))",True,1762155000,826766000,347676000,331591000,227515000,,7197823000,1992341000,,,,,,,
39050,Ｇ－データセクション,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-15 17:10:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,33605038000,6396903000,3544683000,3627064000,2801000000,115.47,28577000000,18531000000,396801000,,-4913000000,-8302000000,13117000000,0.269,0.219
14350,ｒｏｂｏｔ　ｈｏｍｅ,2026年12月期　第１四半期決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 3, 31))",True,3401309000,1157888000,60048000,51953000,37000000,0.42,15647000000,10905000000,,,,,,,
18440,大盛工,2026年７月期業績予想の修正に関するお知らせ,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 8, 1), end_date=datetime.date(2026, 7, 31))",True,6443000000,,785000000,759000000,518000000,27.8,,,,,,,,,
18480,富士ピー・エス,2026年３月期　決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,32230000000,5128000000,1588000000,1476000000,993000000,56.23,35613000000,13143000000,1950000000,,418000000,-1086000000,-464000000,0.078,0.04
21090,ＤＭ三井製糖,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,180102000000,42049000000,12909000000,12640000000,3961000000,126.75,181955000000,112008000000,28116000000,,12343000000,-5309000000,-19157000000,0.035,0.066
31330,Ｇ－海帆,2026年３月期決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,3152892000,2253241000,-1438401000,-1591004000,-5135000000,-91.23,5016000000,245000000,208286000,,-1104000000,-1305000000,2408000000,,-0.332
41120,保土谷化,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,48040000000,18762000000,3711000000,4228000000,3054000000,192.07,86413000000,52581000000,8129000000,,6092000000,-5026000000,-694000000,0.06,0.051
43100,ＤＩ,2026年３月期決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,8691000000,4610000000,1790000000,1872000000,1593000000,181.41,15633000000,11568000000,3858000000,,2576000000,-1122000000,-3143000000,0.13,0.119
43870,Ｇ－ＺＵＵ,2026年３月期　決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,2622074000,1698856000,-345188000,-67436000,-398000000,-83.82,17454000000,1027000000,1959441000,,-213000000,-5058000000,4613000000,-0.339,-0.005
44840,Ｇ－ランサーズ,2026年３月期決算短信〔日本基準〕(連結),2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,5437245000,2128637000,201278000,207076000,91000000,5.61,3664000000,1391000000,2162444000,,371000000,-115000000,139000000,0.066,0.06
58680,ロココ,2026年12月期 第１四半期決算短［日本基準］（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 3, 31))",True,2388798000,855830000,93679000,94684000,43000000,11.65,4810000000,2879000000,,,,,,,
67750,ＴＢグループ,2026年3月期 決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,2460693000,1385006000,-83000000,-82101000,-195000000,-14.03,1379000000,479000000,262725000,,7000000,114000000,-114000000,-0.36,-0.056
68900,フェローテック,2026年3月期　決算短信〔日本基準〕（連結）,2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,288933000000,81317000000,27561000000,26063000000,14886000000,317.88,689238000000,258867000000,113960000000,,29255000000,-66856000000,38798000000,0.06,0.04
69120,菊水ＨＤ,2026年３月期　決算短信〔日本基準〕(連結),2026-05-15 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,14687918000,7473912000,2135041000,2270710000,1609000000,193.38,19117000000,15693000000,5736230000,,2283000000,-908000000,-445000000,0.108,0.124
