code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
35650,アセンテック,（訂正・数値データ訂正）「2026年１月期 決算短信〔日本基準〕（連結）」の一部訂正について,2026-04-01 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,17254054000,4060928000,2840600000,2894065000,2059000000,144.09,35266000000,6206000000,4576706000,,6613000000,-8092000000,23000000,0.396,0.13
52710,トーヨーアサノ,業績予想の修正に関するお知らせ,2026-04-01 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 3, 1), end_date=datetime.date(2026, 2, 28))",True,14402000000,,606000000,596000000,,280.51,,,,,,,,,
79750,リヒトラブ,2026年２月期通期連結業績予想の修正に関するお知らせ,2026-04-01 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 3, 1), end_date=datetime.date(2026, 2, 28))",True,9220000000,,178000000,207000000,411000000,121.3,,,,,,,,,
82170,オークワ,減損損失の計上及び業績予想の修正に関するお知らせ,2026-04-01 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 2, 21), end_date=datetime.date(2026, 2, 20))",True,250150000000,,1328000000,1442000000,,-55.89,,,,,,,,,
82540,さいか屋,業績予想の上方修正に関するお知らせ,2026-04-01 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 9, 1), end_date=datetime.date(2026, 2, 28))",True,2360000000,,59000000,103000000,99000000,20.11,,,,,,,,,
42380,ミライアル,（訂正・数値データ訂正）「2026年１月期決算短信〔日本基準〕（連結）」の一部訂正について,2026-04-01 14:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,12572137000,2357747000,511959000,590459000,606000000,67.1,26829000000,22989000000,4703005000,,1074000000,-2559000000,-288000000,0.027,0.021
59420,日フイルコン,2026年11月期　第１四半期決算短信〔日本基準〕(連結),2026-04-01 14:00:00,"DurationPeriod(start_date=datetime.date(2024, 12, 1), end_date=datetime.date(2025, 2, 28))",True,6864088000,2314032000,287531000,341949000,147000000,7.62,44158000000,22922000000,,,,,,,
70630,Ｇ－Ｂｉｒｄｍａｎ,通期業績予想に関するお知らせ,2026-04-01 14:00:00,"DurationPeriod(start_date=datetime.date(2025, 7, 1), end_date=datetime.date(2026, 6, 30))",True,319000000,,-561000000,-684000000,-715000000,-69.81,,,,,,,,,
88910,ＡＭＧＨＤ,業績予想の修正に関するお知らせ,2026-04-01 09:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,30417000000,,1551000000,1442000000,975000000,344.28,,,,,,,,,
