code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
92380,Ｇ－バリューＣ,取引先との取引停止、通期業績予想の修正、配当予想の修正及び株主優待制度の廃止に関するお知らせ,2026-02-20 18:45:00,,True,3431000000,,121000000,131000000,,37.54,,,,,,,,,
64400,ＪＵＫＩ,(訂正・数値データ訂正)「2025年12月期 決算短信 〔日本基準〕（連結）」の一部訂正について,2026-02-20 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,88761000000,26174000000,2662000000,1412000000,1399000000,,120594000000,25271000000,13122000000,,11712000000,4364000000,-16145000000,,
46330,サカタインクス,(訂正・数値データ訂正)「2025年12月期 決算短信〔日本基準〕（連結）」の一部訂正について,2026-02-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,257668000000,64433000000,15226000000,15364000000,11609000000,,225864000000,98979000000,18782000000,,17005000000,-4485000000,-9975000000,,
62640,マルマエ,業績予想の修正及び配当予想の修正(増配)に関するお知らせ,2026-02-20 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 9, 1), end_date=datetime.date(2026, 2, 28))",True,11403000000,,2103000000,1936000000,1355000000,107.11,,,,,,,,,
79460,光陽社,株式分割、株式分割に伴う定款の一部変更、自己株式の取得に係る事項の一部修正 および配当予想の修正に関するお知らせ,2026-02-20 16:00:00,,True,,,,,,,,,,,,,,,
89870,Ｒ－エクセレント,2025年12月期　決算短信（ＲＥＩＴ）,2026-02-20 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 7, 1), end_date=datetime.date(2025, 12, 31))",True,11672000000,,5157605000,4351990000,,3371,291192000000,,15018724000,,12917000000,-3723000000,-9807000000,,0.015
28100,ハウス食Ｇ,特別損失（減損損失）の計上ならびに業績予想の修正に関するお知らせ,2026-02-20 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,315418000000,,20004000000,21388000000,12493000000,131.86,,,,,,,,,
47650,ＳＢＩＧアセットＭ,2026年3月期 通期連結業績予想の修正のお知らせ 売上高、営業利益及び経常利益で過去最高を更新,2026-02-20 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,11568000000,,2269000000,2565000000,1646000000,,,,,,,,,,
47650,ＳＢＩＧアセットＭ,2026年3月期 配当予想修正のお知らせ － 17 期連続の増配 －,2026-02-20 15:30:00,,True,,,,,,,,,,,,,,,
76370,白銅,（開示資料の追加）「2026 年３月期 第３四半期決算短信〔日本基準〕（連結）」の一部訂正について,2026-02-20 14:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,49680927000,7518754000,1951884000,2153980000,1436830000,,44424002000,23243771000,,,,,,,
33150,日本コークス,業績予想の修正に関するお知らせ,2026-02-20 14:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,99045000000,,-8562000000,-10269000000,-13908000000,-47.79,,,,,,,,,
75440,スリーエフ,配当予想の修正（増配）に関するお知らせ,2026-02-20 14:00:00,,True,,,,,,,,,,,,,,,
47090,ＩＤホールディングス,期末配当予想の修正（増配）に関するお知らせ,2026-02-20 11:30:00,,True,,,,,,,,,,,,,,,
