code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
71960,Ｃａｓａ,2026年１月期 決算短信〔日本基準〕（連結）,2026-03-12 17:20:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,12753987000,6090750000,-63203000,45426000,123000000,12.58,15176000000,6596000000,2819149000,,544000000,-184000000,-523000000,0.017,0.003
32210,ヨシックスＨＤ,期末配当予想の修正（増配）に関するお知らせ,2026-03-12 17:00:00,,True,,,,,,,,,,,,,,,
55720,Ｇ－リッジアイ,2026年７月期第２四半期（中間期）決算短信〔日本基準〕(連結),2026-03-12 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,1150566000,671439000,169688000,168390000,105000000,25.12,3966000000,3359000000,2951596000,,77566000,-10538000,1056696000,,
42590,Ｇ－エクサウィザーズ,通期連結業績予想の修正（上方修正）に関するお知らせ,2026-03-12 16:45:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,9811000000,,23000000,2000000,-2576000000,,,,,,,,,,
18440,大盛工,2026年７月期 第２四半期（中間期）決算短信【日本基準】（連結）,2026-03-12 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,3603920000,750791000,494185000,473434000,343000000,18.4,12733000000,6013000000,1273527000,,-2222330000,-63284000,1148120000,,
27760,新都ＨＤ,2026年１月期　決算短信［日本基準〕（連結）,2026-03-12 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,27939637000,1346092000,593147000,543316000,97000000,2.21,13573000000,3292000000,913804000,,-351000000,-361000000,1214000000,0.041,0.055
33610,トーエル,2026年４月期第３四半期決算短信〔日本基準〕(連結),2026-03-12 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 5, 1), end_date=datetime.date(2025, 1, 31))",True,19202189000,7886312000,1190551000,1571713000,1049000000,55.9,27813000000,21248000000,,,,,,,
60910,ウエスコＨＤ,2026年７月期　第２四半期（中間期）決算短信〔日本基準〕（連結）,2026-03-12 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,8655249000,2090123000,442276000,570666000,510000000,38.02,20210000000,16374000000,4206909000,,-4864506000,181442000,-677782000,,
63090,巴工業,2026年10月期 第１四半期決算短信〔日本基準〕(連結),2026-03-12 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,15333000000,4130000000,1672000000,1687000000,1110000000,37.61,54430000000,42251000000,,,,,,,
68980,トミタ電機,2026年１月期決算短信〔日本基準〕(連結),2026-03-12 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,1603226000,414738000,-61453000,-27837000,123000000,151.82,4659000000,3981000000,1112273000,,-117000000,-26000000,15000000,0.032,-0.006
