code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
24910,Ｖコマース,特別損失及び営業外費用の計上、繰延税金資産の取り崩し並びに通期業績予想の修正に関するお知らせ,2026-01-26 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,30410000000,,4160000000,4121000000,2855000000,113.24,,,,,,,,,
62000,インソース,2026年９月期第１四半期決算短信〔日本基準〕(連結),2026-01-26 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 10, 1), end_date=datetime.date(2024, 12, 31))",True,3764422000,2872862000,1401144000,1403322000,962000000,11.46,14298000000,11341000000,,,,,,,
33500,メタプラネット,2025年12月期通期業績予想の修正及びビットコイン評価損の計上及び2026 年12月期通期業績予想の公表に関するお知らせ,2026-01-26 16:30:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,1062000000,,350000000,5993000000,4439000000,,,,,,,,,,
69600,フクダ電子,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-01-26 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,98857000000,53217000000,16400000000,16762000000,11726000000,425.16,215968000000,181533000000,,,,,,,
35770,東海染工,特別利益（投資有価証券売却益）の発生および業績予想の修正に関するお知らせ,2026-01-26 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,14347000000,,419000000,569000000,311000000,98.75,,,,,,,,,
36350,コーエーテクモ,令和８年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-01-26 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,51729000000,29058000000,14571000000,31099000000,23780000000,73.84,311492000000,258033000000,,,,,,,
49730,高純度化,通期業績予想の修正に関するお知らせ,2026-01-26 16:00:00,,True,12611000000,,502000000,657000000,,273.73,,,,,,,,,
49730,高純度化,2026年３月期　第３四半期決算短信〔日本基準〕（非連結）,2026-01-26 16:00:00,,True,12267060000,1439186000,437558000,620226000,,248.1,19715000000,16570000000,,,,,,,
69880,日東電,2026年３月期 第３四半期決算短信〔IFRS〕（連結）,2026-01-26 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,786195000000,302530000000,147860000000,,105703000000,155.89,1377793000000,,322761000000,,133065000000,-84149000000,-104962000000,,
24080,ＫＧ情報,2025年12月期 決算短信〔日本基準〕(連結),2026-01-26 15:30:00,"DurationPeriod(start_date=datetime.date(2023, 12, 21), end_date=datetime.date(2024, 12, 20))",True,2736105000,,440755000,460267000,335000000,45.87,6889000000,6020000000,620946000,,349000000,-130000000,-262000000,0.056,0.068
34260,アトムリビン,業績予想の修正に関するお知らせ,2026-01-26 15:30:00,,True,5273000000,,313000000,336000000,,57.06,,,,,,,,,
46840,オービック,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-01-26 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,100113000000,78586000000,66265000000,79161000000,56616000000,128.82,564745000000,483246000000,197907000000,,49437000000,-1185000000,-50410000000,,
62300,ＳＡＮＥＩ,2026年３月期 第３四半期決算短信〔日本基準〕(連結),2026-01-26 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,21644712000,6763745000,1383289000,1392911000,919000000,200.93,24424000000,14836000000,,,,,,,
69540,ファナック,2026年3月期 第3四半期決算短信〔日本基準〕(連結),2026-01-26 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,623312000000,234228000000,127704000000,159319000000,116862000000,125.23,2023565000000,1795274000000,,,,,,,
73660,ＬＩＴＡＬＩＣＯ,2026年３月期第３四半期決算短信〔ＩＦＲＳ〕（連結）,2026-01-26 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,28204000000,10835000000,3182000000,,1683000000,47.49,39620000000,,5383000000,,,,,,
79700,信越ポリマ,2026年３月期第３四半期決算短信〔日本基準〕(連結),2026-01-26 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,86568000000,26351000000,11010000000,11178000000,8210000000,102.1,151113000000,123950000000,,,,,,,
47330,ＯＢＣ,2026年３月期 第３四半期決算短信〔日本基準〕（非連結）,2026-01-26 15:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2025, 12, 31))",True,37877471000,32089127000,17270350000,18328923000,,167.1,215285000000,166483000000,160166683000,,9246127000,-2383473000,-7743953000,,
95010,東電力ＨＤ,通期連結業績予想の修正に関するお知らせ,2026-01-26 15:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,6810391000000,,234452000000,254443000000,161278000000,100.67,,,,,,,,,
48260,ＣＩＪ,剰余金の配当（中間配当）および配当予想の修正（創立50周年記念配当）に関するお知らせ,2026-01-26 14:00:00,,True,,,,,,,,,,,,,,,
96630,ナガワ,2026年３月期第３四半期決算短信〔日本基準〕（非連結）,2026-01-26 13:00:00,,True,25806000000,10376000000,3188000000,3791000000,,141.86,77681000000,68547000000,,,,,,,
30700,Ｇ－ジェリービーンズ,通期業績予想の修正に関するお知らせ,2026-01-26 08:50:00,"DurationPeriod(start_date=datetime.date(2025, 2, 1), end_date=datetime.date(2025, 7, 31))",True,831000000,,-519000000,-532000000,-519000000,-33.37,,,,,,,,,
