code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
41510,協和キリン,(訂正・数値データ訂正)「2025年12月期 決算短信〔IFRS〕（連結）」の一部訂正について,2026-03-09 18:20:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,496826000000,368892000000,,,67040000000,128.07,1107860000000,,218769000000,,96619000000,-89189000000,-36853000000,0.077,0.08
17760,三住道路,（数値データ追加）「2026年３月期期末配当予想の修正（無配）に関するお知らせ」におけるXBRLデータ追加について,2026-03-09 17:10:00,,True,,,,,,,,,,,,,,,
55720,Ｇ－リッジアイ,2026年７月期第２四半期（中間期）連結業績予想の修正に関するお知らせ,2026-03-09 17:10:00,"DurationPeriod(start_date=datetime.date(2025, 8, 1), end_date=datetime.date(2026, 1, 31))",True,1407000000,,200000000,202000000,99000000,25.76,,,,,,,,,
88970,ミラースＨＤ,特別損失（減損損失）の計上及び通期連結業績予想の修正に関するお知らせ,2026-03-09 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,196523000000,,14364000000,12427000000,8207000000,62.69,,,,,,,,,
78510,カワセコンピュ,令和８年３月期通期業績予想の修正に関するお知らせ,2026-03-09 16:00:00,,True,2831000000,,79000000,109000000,,21.44,,,,,,,,,
23010,学情,2026年10月期 第1四半期決算短信（日本基準）（非連結）,2026-03-09 15:30:00,,True,1368968000,698511000,-692807000,-613665000,,-31.8,15284000000,13940000000,,,,,,,
34230,エスイー,繰延税金資産の取崩しおよび業績予想の修正に関するお知らせ,2026-03-09 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,25887000000,,849000000,885000000,543000000,18,,,,,,,,,
64540,マックス,通期連結業績予想及び配当予想の修正に関するお知らせ,2026-03-09 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,91839000000,,14468000000,14809000000,11225000000,241.81,,,,,,,,,
71860,横浜ＦＧ,配当予想の修正（増配）に関するお知らせ,2026-03-09 15:30:00,,True,,,,,,,,,,,,,,,
78040,ビーアンドピー,2026年10月期 第１四半期決算短信〔日本基準〕（連結）,2026-03-09 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,1009016000,411118000,103154000,103281000,70000000,30.51,4343000000,3697000000,,,,,,,
78560,萩原工業,2026年10月期 第１四半期決算短信〔日本基準〕（連結）,2026-03-09 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,7356637000,1889040000,236978000,388888000,230000000,16.41,42792000000,30982000000,,,,,,,
94050,朝日放送グループＨＤ,配当予想の修正に関するお知らせ,2026-03-09 15:30:00,,True,,,,,,,,,,,,,,,
99860,蔵王産業,配当予想の修正（創立70周年記念配当）に関するお知らせ,2026-03-09 15:00:00,,True,,,,,,,,,,,,,,,
42380,ミライアル,2026年１月期 決算短信〔日本基準〕（連結）,2026-03-09 14:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,12599062000,2401115000,555003000,633503000,641000000,70.97,26864000000,23024000000,4703005000,,1074000000,-2559000000,-288000000,0.028,0.023
23510,ＡＳＪ,2026年３月期配当予想の修正（上場記念配当）に関するお知らせ,2026-03-09 14:00:00,,True,,,,,,,,,,,,,,,
