code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
75780,ニチリョク,2026年3月期 決算短信〔日本基準〕（非連結）,2026-05-21 19:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,1709739000,1140380000,-485363000,-764578000,,-12.07,5029000000,2842000000,253258000,,-459000000,1233000000,-627000000,-0.072,-0.141
64180,日金銭,配当方針の変更及び2027年３月期配当予想の修正（増配）に関するお知らせ,2026-05-21 16:00:00,,True,,,,,,,,,,,,,,,
65720,オープンＧ,（訂正・数値データ訂正）「2026年２月期決算短信〔日本基準〕（連結）」の一部訂正について,2026-05-21 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2025, 2, 28))",True,8148088000,5661799000,1004762000,949103000,639216000,,19608407000,10596981000,10312431000,,897155000,-792916000,-2089096000,,
78870,南海プライウッド,（訂正・数値データ訂正） 「2026年３月期決算短信〔日本基準〕（連結）」の一部訂正について,2026-05-21 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,29136000000,,2097000000,3399000000,1832000000,378.26,47271000000,26459000000,,,2304000000,-4937000000,3033000000,0.072,0.085
66440,大崎電,(訂正・数値データ訂正)「2026年３月期 決算短信[日本基準]（連結）」の一部訂正について,2026-05-21 15:35:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,100900000000,24218000000,6526000000,6567000000,5777000000,129.22,99821000000,56791000000,18408000000,,8862000000,4828000000,-8807000000,0.106,0.066
51330,テリロジーＨＤ,2027年３月期配当予想の修正に関するお知らせ,2026-05-21 15:30:00,,True,,,,,,,,,,,,,,,
89580,Ｒ－グロバル,2026年３月期決算短信(REIT),2026-05-21 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 10, 1), end_date=datetime.date(2026, 3, 31))",True,7544000000,,4595379000,3976298000,,4088,237885000000,,19271625000,,11227000000,-46927000000,34549000000,,0.018
89860,Ｒ－大和証券リビング,2026年３月期決算短信(REIT),2026-05-21 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 10, 1), end_date=datetime.date(2026, 3, 31))",True,14993000000,,8044132000,6866994000,,2877,401018000000,,18181801000,,28509000000,-16710000000,-6442000000,,0.017
91040,商船三井,（訂正・数値データ訂正)「2026年3月期　決算短信日本基準(連結)」の一部訂正に関するお知らせ,2026-05-21 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,1825098000000,327591000000,127002000000,175839000000,213260000000,,5962245000000,2206986000000,201494000000,,450963000000,-721585000000,312916000000,,
19480,弘電社,（訂正・数値データ訂正）「2026年３月期　決算短信〔日本基準〕（連結）」の一部訂正について,2026-05-21 10:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,44234000000,9485000000,3893000000,4015000000,2832000000,,39202000000,22575000000,892000000,,3350000000,-2251000000,-891000000,,
