code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
39890,Ｇ－シェアリングＴ,（数値データ訂正）「事業譲渡および業績予想の修正に関するお知らせ」における数値データ（XBRL）の一部訂正について,2026-03-19 19:50:00,"DurationPeriod(start_date=datetime.date(2025, 10, 1), end_date=datetime.date(2026, 9, 30))",True,8579000000,,2074000000,,1413000000,60.3,,,,,,,,,
93270,イー・ロジット,通期業績予想の修正に関するお知らせ,2026-03-19 18:30:00,,True,10259000000,,-78000000,-75000000,,22.88,,,,,,,,,
365A0,伊澤タオル,（数値データ訂正）「通期業績予想および配当予想の修正（増配）に関するお知らせ」における数値データ（XBRL）の一部訂正について,2026-03-19 18:00:00,,True,9825000000,,638000000,980000000,,57.85,,,,,,,,,
94490,ＧＭＯ,2025年12月期決算短信〔ＩＦＲＳ〕（連結）,2026-03-19 17:01:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,285261000000,171165000000,59132000000,,16749000000,163.89,2036559000000,,554418000000,,55537000000,-9901000000,37526000000,0.163,0.027
27960,ファーマライズＨＤ,令和８年５月期第３四半期決算短信〔日本基準〕（連結）,2026-03-19 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 6, 1), end_date=datetime.date(2025, 2, 28))",True,50556000000,6909000000,603000000,419000000,-13000000,-1.2,31428000000,6479000000,,,,,,,
45540,富士製薬,2026年９月期（第62期）中間配当予想の修正に関するお知らせ,2026-03-19 16:30:00,,True,,,,,,,,,,,,,,,
87070,岩井コスモ,2026年3月期の期末配当予定に関するお知らせ,2026-03-19 16:30:00,,True,,,,,,,,,,,,,,,
21620,ｎｍｓ　ＨＤ,2026年３月期連結会計年度における特別損失の計上、通期業績予想及び配当予想の修正に関するお知らせ,2026-03-19 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,75707000000,,1650000000,1650000000,,274.42,,,,,,,,,
26760,高千穂交,通期業績予想及び期末配当予想の修正ならびに特別損失の計上に関するお知らせ,2026-03-19 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,28098000000,,2079000000,2004000000,,79.1,,,,,,,,,
39890,Ｇ－シェアリングＴ,事業譲渡および業績予想の修正に関するお知らせ,2026-03-19 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 10, 1), end_date=datetime.date(2026, 9, 30))",True,8579000000,,,,1413000000,60.3,,,,,,,,,
62460,テクノスマート,配当予想の修正に関するお知らせ,2026-03-19 16:00:00,,True,,,,,,,,,,,,,,,
64250,ユニバーサル,（訂正・数値データ訂正）「2025年12月期  決算短信〔日本基準〕（連結）」の一部訂正について,2026-03-19 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,122827000000,71980000000,-3228000000,-18497000000,-231425000000,-2986.48,373634000000,129687000000,36279000000,,11053000000,-3923000000,9250000000,-0.927,-0.037
93430,Ｇ－アイビス,（訂正・数値データ訂正）「2025年12月期 決算短信〔日本基準〕（連結）」の一部訂正に関するお知らせ,2026-03-19 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,5005091000,3048897000,1201981000,1215520000,848969000,,4187678000,2838564000,2083187000,,961398000,-977557000,-133709000,,
89520,Ｒ－ジャパン,2026年9月期の運用状況の予想の修正及び2027年3月期の運用状況の予想に関するお知らせ,2026-03-19 15:45:00,,True,43580000000,,,,,,,,,,,,,,
32520,地主,（訂正・数値データ訂正）「2025年12月期 決算短信〔日本基準〕（連結）」の一部訂正のお知らせ,2026-03-19 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,76327000000,14038000000,8603000000,7191000000,7369000000,,146354000000,49731000000,27302000000,,-3328000000,-15366000000,22512000000,,
33210,ミタチ,業績予想及び配当予想の修正に関するお知らせ,2026-03-19 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 6, 1), end_date=datetime.date(2026, 5, 31))",True,98176000000,,2148000000,2377000000,1696000000,212.97,,,,,,,,,
35440,サツドラＨＤ,2026年５月期　第３四半期決算短信〔日本基準〕（連結）,2026-03-19 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 5, 16), end_date=datetime.date(2025, 2, 15))",True,75865000000,19346000000,932000000,850000000,485000000,35.25,50373000000,10149000000,,,,,,,
365A0,伊澤タオル,通期業績予想および配当予想の修正（増配）に関するお知らせ,2026-03-19 15:30:00,,True,9825000000,,638000000,980000000,,57.85,,,,,,,,,
