code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
71640,全国保証,2026年３月期通期連結業績予想の修正及び期末配当予想の修正（増配）に関するお知らせ,2026-03-16 17:10:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,56972000000,,41974000000,44518000000,32089000000,236.54,,,,,,,,,
67450,ホーチキ,配当予想の修正に関するお知らせ,2026-03-16 17:00:00,,True,,,,,,,,,,,,,,,
93380,Ｇ－ＩＮＦＯＲＩＣＨ,（訂正・数値データ訂正）「2025年12月期 決算短信〔日本基準〕（連結）」等の一部訂正について,2026-03-16 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,14431778000,11454382000,2053695000,1988620000,1779842000,,21874010000,7739068000,10750743000,,4859464000,-2676999000,-593530000,,
88940,ＲＥＶＯＬＵＴＩＯＮ,2026年10月期 第１四半期決算短信〔日本基準〕(連結),2026-03-16 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,6743000000,989000000,344000000,46000000,-775000000,-6.25,44721000000,836000000,,,,,,,
23450,ＨＯＤＬ１,2026年10月期 第１四半期決算短信〔日本基準〕(連結),2026-03-16 16:15:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,26592000,14419000,-98922000,-90653000,-100000000,-5.39,442000000,313000000,,,,,,,
29890,Ｒ－東海道リート,2026年１月期　決算短信（REIT）,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 8, 1), end_date=datetime.date(2026, 1, 31))",True,2316000000,,1302360000,1054768000,,3325,67921000000,,3296921000,,1948000000,-1838000000,-1070000000,,0.016
31210,マーチャント,2026年10月期 第１四半期決算短信〔日本基準〕(連結),2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,406187000,266202000,164204000,33031000,30000000,0.98,15229000000,4621000000,,,,,,,
33990,山岡家,2026年１月期決算短信〔日本基準〕(非連結),2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 2, 1), end_date=datetime.date(2026, 1, 31))",True,43000813000,29871992000,4678935000,4844559000,,187.65,18282000000,10129000000,5977480000,,5144000000,-2001000000,-953000000,0.439,0.296
35390,ＪＭホールディングス,2026年７月期 第２四半期(中間期)決算短信〔日本基準〕（連結）,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,101189000000,28720000000,5604000000,5705000000,2508000000,49.22,81320000000,47185000000,19801000000,,7874000000,-834000000,364000000,,
44460,Ｌｉｎｋ－Ｕグループ,2026年７月期  第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,2285163000,1118657000,56000000,,4000000,0.29,5469000000,,1424454000,,196246000,-210476000,-217372000,,
456A0,Ｇ－ヒューマンメイド,2026年１月期決算短信〔日本基準〕(非連結),2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 2, 1), end_date=datetime.date(2026, 1, 31))",True,14273231000,9332474000,4531009000,4333919000,,132.78,14514000000,11799000000,9973282000,,3125000000,-1303000000,2642000000,0.328,0.381
500A0,ＴＯブックス,2026年４月期第３四半期決算短信〔日本基準〕（非連結）,2026-03-16 16:00:00,,True,8249286000,6111142000,1356970000,1353498000,,315.88,8086000000,5137000000,,,,,,,
51310,Ｇ－リンカーズ,2026年７月期第２四半期（中間期）決算短信〔日本基準〕（連結）,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,644298000,394535000,-395399000,-395180000,-388000000,-28.05,1679000000,749000000,892321000,,-317658000,-341374000,638836000,,
64640,ツバキ・ナカシマ,（訂正・数値データ訂正）「2025年12月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正について,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,69837000000,3247000000,-22336000000,,-27214000000,-702.8,151658000000,,34633000000,,10519000000,1123000000,-1300000000,-0.553,-0.147
68380,多摩川ＨＤ,2026年10月期 第1四半期決算短信（連結）,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 11, 1), end_date=datetime.date(2025, 1, 31))",True,2051763000,883486000,496000000,,741000000,111.08,12383000000,,1328872000,,,,,,
96320,スバル興,2026年１月期　決算短信〔日本基準〕（連結）,2026-03-16 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,29611297000,7051956000,4863656000,4959131000,2423000000,187.89,43828000000,36938000000,13517691000,,3779000000,-1353000000,-1036000000,0.067,0.117
59710,共和工業,2026年4月期 第3四半期決算短信〔日本基準〕（連結）,2026-03-16 15:40:00,"DurationPeriod(start_date=datetime.date(2024, 5, 1), end_date=datetime.date(2025, 1, 31))",True,7956786000,1581897000,745551000,890302000,619000000,475.77,19069000000,16789000000,,,,,,,
278A0,Ｇ－テラドローン,2026年１月期決算短信〔日本基準〕(連結),2026-03-16 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,4782584000,2312908000,-1143749000,-1284797000,-2327000000,-242.44,7106000000,5005000000,1801788000,,-746000000,-1706000000,4000000,-0.534,-0.181
29780,Ｇ－ツクルバ,2026年７月期第２四半期決算短信〔日本基準〕(連結),2026-03-16 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 8, 1), end_date=datetime.date(2025, 1, 31))",True,5241512000,1840026000,-2070000,-67717000,-53000000,-5.01,6795000000,1745000000,1067956000,,-1572521000,21017000,797949000,,
29830,Ｇ－アールプランナー,2026年１月期決算短信〔日本基準〕(連結),2026-03-16 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 2, 1), end_date=datetime.date(2025, 1, 31))",True,48623906000,8851257000,3747022000,3523400000,2457000000,230.66,35103000000,7816000000,5835237000,,-1311000000,-368000000,2394000000,0.365,0.11
29970,Ｇ－ストレージ王,2026年１月期 決算短信〔日本基準〕（非連結）,2026-03-16 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 2, 1), end_date=datetime.date(2026, 1, 31))",True,3999797000,704658000,191468000,172922000,,63.33,4707000000,1239000000,902485000,,-387000000,-142000000,906000000,0.099,0.041
34630,Ｒ－いちごホテル,2026年1月期 決算短信（REIT）,2026-03-16 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 8, 1), end_date=datetime.date(2026, 1, 31))",True,3148000000,,1724024000,1355410000,,4136,81290000000,,7112812000,,2580000000,-4092000000,624000000,,0.017
