code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
93380,Ｇ－ＩＮＦＯＲＩＣＨ,2025年12月期 決算短信〔日本基準〕（連結）,2026-02-13 22:00:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,14431778000,11454382000,2053695000,1988620000,1779000000,182.98,21874000000,7637000000,10750743000,,4859000000,-2676000000,-593000000,0.275,0.097
99270,ワットマン,2026年３月期第３四半期決算短信〔日本基準〕(連結),2026-02-13 20:15:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,6417220000,2807249000,374506000,392787000,397000000,45.4,5089000000,3658000000,,,,,,,
23340,Ｇ－イオレ,2026年3月期 第3四半期決算短信〔日本基準〕（連結）,2026-02-13 19:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2025, 12, 31))",True,7659045000,2560657000,134617000,-48989000,-17000000,-0.52,6221000000,2887000000,,,,,,,
70710,アンビス,2026年９月期第１四半期決算短信〔日本基準〕〈連結〉,2026-02-13 18:15:00,"DurationPeriod(start_date=datetime.date(2024, 10, 1), end_date=datetime.date(2024, 12, 31))",True,12936000000,3708000000,1597000000,1576000000,1081000000,11.09,83354000000,36832000000,,,,,,,
70920,ＦＦＪ,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-02-13 18:15:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,15392000000,6993000000,3304000000,3285000000,1953000000,104.18,23073000000,15035000000,,,,,,,
18780,大東建,（訂正・数値データ訂正）「2026年３月期 第３四半期決算短信〔日本基準〕（連結）」（公認会計士等による期中レビューの完了及び一部訂正）,2026-02-13 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,1443571000000,247426000000,106587000000,109216000000,76196000000,229.53,1298332000000,494837000000,186666000000,,-73145000000,-29169000000,67077000000,,
37190,ＡＩストーム,令和７年12月期 決算短信〔日本基準〕（非連結）,2026-02-13 18:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,2653555000,946308000,275164000,259476000,,6.93,5059000000,2041000000,384100000,,-766000000,-448000000,1343000000,0.156,0.07
61770,Ｇ－ＡｐｐＢａｎｋ,2025年12月期決算短信（日本基準）（連結）,2026-02-13 18:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,1242240000,120446000,-170888000,-185601000,-519000000,-29.27,1226000000,897000000,735756000,,-179000000,119000000,724000000,-0.579,-0.151
71160,ダイワ通信,2026年３月期第３四半期決算短信〔日本基準〕（連結）,2026-02-13 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,3881163000,1371422000,315419000,317057000,100000000,37.07,5301000000,2259000000,,,,,,,
40880,エア・ウォーター,2026年３月期第２四半期（中間期）決算短信〔ＩＦＲＳ〕（連結）,2026-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,516639000000,116431000000,-5447000000,,-21179000000,-92.42,1153403000000,,63787000000,,44622000000,-32339000000,-22201000000,,
71180,Ａ－伸和ＨＤ,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,4979123000,3066914000,126873000,140482000,87000000,63.88,2583000000,760000000,,,,,,,
91930,東汽船,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,2026-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,9971451000,1538904000,-24792000,212516000,503000000,50.56,31090000000,23237000000,,,,,,,
92110,Ｇ－エフ・コード,2025年12月期 決算短信〔ＩＦＲＳ〕(連結),2026-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 1, 1), end_date=datetime.date(2024, 12, 31))",True,11937987000,7125336000,2344000000,,1451000000,118.59,26741000000,,8086077000,,1346000000,-3659000000,4131000000,0.204,0.087
92570,Ｇ－ＹＣＰ,2025年12月期　決算短信〔ＳＦＲＳ(Ｉ)及びＩＦＲＳ〕（連結）,2026-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,16552000000,,1243000000,,626000000,28.1,25589000000,,,,1517000000,-2007000000,-512000000,0.044,0.048
97600,進学会ＨＤ,2026年３月期第３四半期決算短信〔日本基準〕(連結),2026-02-13 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,5055612000,-393338000,-796956000,-828338000,-1004000000,-58.35,17572000000,8119000000,,,,,,,
70570,エヌ・シー・エヌ,2026年3月期 第3四半期 決算短信[日本基準]（連結）,2026-02-13 17:29:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,6141655000,1685612000,89200000,67969000,27000000,9.19,6877000000,1996000000,,,,,,,
52410,日本オーエー研究所,2025年12月期 決算短信〔日本基準〕(非連結),2026-02-13 17:10:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,2990619000,559169000,154499000,158898000,,67.23,1257000000,777000000,587721000,,66000000,17000000,-154000000,0.148,0.123
69930,大黒屋,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,2026-02-13 17:05:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,8092506000,2285089000,-567978000,-742650000,-665000000,-2.71,10116000000,5620000000,,,,,,,
23320,クエスト,2026年３月期 第３四半期決算短信〔日本基準〕(連結),2026-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,13239643000,2230419000,759382000,810756000,549000000,103.65,9848000000,7140000000,,,,,,,
30530,ペッパー,2025年12月期 決算短信〔日本基準〕（非連結）,2026-02-13 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,14553000000,8811000000,42000000,44000000,,-1.89,5977000000,3413000000,1995000000,,143000000,-676000000,349000000,,0.008
32210,ヨシックスＨＤ,業績予想の修正に関するお知らせ（上方修正）,2026-02-13 17:00:00,,True,22905000000,,2328000000,2558000000,,172.19,,,,,,,,,
