code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
14180,インターライフ,2026年2月期第3四半期決算短信〔日本基準〕（連結）（監査法人による期中レビューの完了）,2026-01-27 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,12397890000,2799624000,1062110000,1054569000,741000000,47.76,9427000000,4504000000,,,,,,,
25930,伊藤園,減損損失の計上及び業績予想（連結・個別）の修正に関するお知らせ,2026-01-27 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 5, 1), end_date=datetime.date(2026, 4, 30))",True,472716000000,,22969000000,22973000000,14156000000,117.5,,,,,,,,,
36550,ブレインパッド,特別損失の計上に伴う通期連結業績予想の修正に関するお知らせ,2026-01-27 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 7, 1), end_date=datetime.date(2026, 6, 30))",True,11772000000,,1575000000,1625000000,1063000000,49.81,,,,,,,,,
54840,東北鋼,2026年３月期 第３四半期決算短信〔日本基準〕(連結),2026-01-27 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,15339995000,2601003000,908281000,1091208000,892000000,120.18,35650000000,29115000000,,,,,,,
96970,カプコン,2026年3月期 第3四半期決算短信〔日本基準〕(連結),2026-01-27 15:40:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,115315000000,75547000000,54302000000,51703000000,38885000000,92.96,290869000000,249924000000,78236000000,,-6754000000,-41602000000,-25632000000,,
26640,カワチ薬品,2026年３月期　第３四半期決算短信〔日本基準〕（連結）,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 16), end_date=datetime.date(2024, 12, 15))",True,214986000000,49193000000,4623000000,5439000000,3465000000,155.15,205095000000,116117000000,,,,,,,
32040,トーア紡,特別利益の計上、並びに通期連結業績予想の修正及び個別業績見込みと前期実績値との差異に関するお知らせ,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,18419000000,,687000000,857000000,799000000,90.73,,,,,,,,,
40630,信越化,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,1934000000000,679406000000,498026000000,557414000000,384320000000,204.12,5451351000000,4316288000000,,,,,,,
44790,Ｇ－マクアケ,2026年９月期 第１四半期決算短信〔日本基準〕（非連結）,2026-01-27 15:30:00,,True,1463509000,1074770000,334126000,334589000,,22.76,7916000000,5667000000,,,,,,,
44980,Ｇ－サイバートラスト,2026年３月期 第３四半期決算短信〔日本基準〕（連結）,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,6079788000,2855382000,1170667000,1170420000,688000000,42.59,10228000000,7124000000,,,,,,,
472A0,Ｇ－ミラティブ,通期業績予想の修正(上方修正)に関するお知らせ,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 12, 31))",True,,,,,,,,,,,,,,,
55320,Ｇ－リアルゲイト,2026年9月期 第1四半期決算短信〔日本基準〕（非連結）,2026-01-27 15:30:00,,True,3951287000,1114254000,912659000,837732000,,100.36,22134000000,3876000000,,,,,,,
57040,Ｇ－ＪＭＣ,特別損失（減損損失）の計上および業績予想の修正に関するお知らせ,2026-01-27 15:30:00,,True,3072000000,,88000000,122000000,,9.08,,,,,,,,,
63370,テセック,2026年3月期 第3四半期決算短信〔日本基準〕(連結),2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,4002000000,1594000000,254000000,435000000,287000000,53.36,15936000000,14307000000,,,,,,,
67850,鈴木,2026年６月期通期連結業績予想および配当予想の修正に関するお知らせ,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 7, 1), end_date=datetime.date(2026, 6, 30))",True,33322000000,,4292000000,4206000000,2760000000,192.37,,,,,,,,,
82180,コメリ,2026年３月期 第３四半期決算短信〔日本基準〕(連結),2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,288049000000,91631000000,20643000000,21010000000,13926000000,293.87,390041000000,256553000000,,,,,,,
92670,ゲンキードラッグ,2026年6月期 第2四半期（中間期）決算短信〔日本基準〕（連結）,2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 6, 21), end_date=datetime.date(2024, 12, 20))",True,109261000000,22277000000,5717000000,5843000000,4020000000,132.12,134420000000,57467000000,4697000000,,7461000000,-9814000000,828000000,,
94780,ＳＥ　Ｈ＆Ｉ,2026年３月期第３四半期決算短信〔日本基準〕(連結),2026-01-27 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,5158000000,2437000000,597000000,444000000,390000000,24.43,18276000000,10882000000,,,,,,,
97820,ディーエムエス,2026年3月期第3四半期決算短信〔日本基準〕（非連結）,2026-01-27 15:30:00,,True,21722068000,2001178000,919329000,973199000,,122.13,20641000000,15403000000,,,,,,,
