code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
71830,あんしん保証,2026年３月期決算短信〔日本基準〕(非連結),2026-05-12 20:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,6162390000,,258997000,415342000,,16.81,14803000000,2597000000,910462000,,-61000000,-55000000,97000000,0.118,0.03
39480,光ビジネス,2026年12月期第１四半期決算短信〔日本基準〕（非連結）,2026-05-12 18:00:00,,True,1916131000,552017000,189498000,198754000,,25.09,12167000000,9467000000,,,,,,,
59490,ユニプレス,2026年３月期 決算短信〔日本基準〕(連結),2026-05-12 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,321943000000,40831000000,13603000000,14760000000,-8342000000,-187.52,292222000000,132571000000,52792000000,,23129000000,-9614000000,-13589000000,-0.063,0.05
74330,伯東,2026年３月期　決算短信〔日本基準〕（連結）,2026-05-12 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,181178000000,28080000000,6080000000,5579000000,5009000000,266.14,164968000000,68224000000,18749000000,,10273000000,-17533000000,10017000000,0.075,0.038
95130,Ｊパワー,2026年３月期 決算短信〔日本基準〕(連結),2026-05-12 18:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,1182260000000,,100992000000,158532000000,58537000000,325.51,3739701000000,1405468000000,348865000000,,224265000000,-193248000000,-64219000000,0.043,0.043
59880,パイオラックス,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-12 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,62045000000,13728000000,1470000000,1453000000,-21000000,-0.85,101415000000,64854000000,22773000000,,3003000000,-7561000000,-3137000000,0,0.014
62390,ナガオカ,2026年６月期 第３四半期決算短信〔日本基準〕（連結）,2026-05-12 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 7, 1), end_date=datetime.date(2025, 3, 31))",True,5011137000,1780830000,305857000,342436000,257000000,36.9,9828000000,7807000000,,,,,,,
63330,ＴＥＩＫＯＫＵ,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-12 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,29091243000,12407891000,4983041000,5444526000,4341000000,265.69,40204000000,31354000000,9798324000,,2697000000,835000000,-5902000000,0.135,0.132
69460,日アビオ,２０２６年３月期　決算短信〔日本基準〕（連結）,2026-05-12 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,29194000000,9512000000,5515000000,5358000000,3820000000,253.57,36077000000,16104000000,1024000000,,-3621000000,-864000000,3576000000,0.254,0.17
70800,Ｇ－スポーツフィール,2026年12月期　第１四半期決算短信〔日本基準〕(連結),2026-05-12 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 1, 1), end_date=datetime.date(2025, 3, 31))",True,1794930000,1487615000,583364000,583289000,379000000,51.75,4067000000,2656000000,,,,,,,
