code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
18130,不動テトラ,2026年３月期 第２四半期（中間期）決算短信〔日本基準〕(連結),2026-01-09 18:45:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,37299000000,6402000000,2056000000,2208000000,1271000000,83.95,59344000000,34758000000,6858000000,,3014000000,-745000000,-5794000000,,
51290,Ｇ－ＦＩＸＥＲ,2026年8月期 第1四半期決算短信〔日本基準〕(連結),2026-01-09 17:30:00,"DurationPeriod(start_date=datetime.date(2025, 9, 1), end_date=datetime.date(2025, 11, 30))",True,790000000,29000000,-659000000,-659000000,-647000000,-43.73,3805000000,3113000000,,,,,,,
99820,タキヒヨー,2026年２月期　第３四半期決算短信[日本基準]（連結）,2026-01-09 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,50148000000,10735000000,2054000000,2080000000,1727000000,199.23,52764000000,32767000000,4902000000,,-1404000000,-135000000,2326000000,,
99820,タキヒヨー,業績予想の修正及び配当予想の修正に関するお知らせ,2026-01-09 17:30:00,"DurationPeriod(start_date=datetime.date(2025, 3, 1), end_date=datetime.date(2026, 2, 28))",True,60633000000,,1312000000,1358000000,1107000000,123.5,,,,,,,,,
34540,ファーストブラザーズ,2025年11月期決算短信〔日本基準〕(連結),2026-01-09 17:00:00,"DurationPeriod(start_date=datetime.date(2023, 12, 1), end_date=datetime.date(2024, 11, 30))",True,19063701000,7833225000,5295138000,4433933000,1749000000,124.77,89832000000,26143000000,6804565000,,7420000000,-3077000000,-2330000000,0.069,0.05
28720,セイヒョー,2026年２月期　第３四半期決算短信〔日本基準〕（非連結）,2026-01-09 16:00:00,,True,3888714000,766002000,105097000,121218000,,53.94,3800000000,1527000000,,,,,,,
30460,ＪＩＮＳＨＤ,2026年８月期 第１四半期決算短信〔日本基準〕(連結),2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 9, 1), end_date=datetime.date(2024, 11, 30))",True,23987000000,19086000000,2023000000,2098000000,1463000000,62.71,55989000000,31810000000,,,,,,,
35500,Ｇ－スタジオアタオ,2026年2月期　第3四半期決算短信〔日本基準〕（非連結）,2026-01-09 16:00:00,,True,2818852000,1938550000,146153000,148313000,,6.4,3240000000,2523000000,,,,,,,
46450,市進ＨＤ,2026年２月期　第３四半期決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,13513423000,2043670000,447680000,331370000,681000000,83.43,13478000000,2391000000,,,,,,,
47140,リソー教育Ｇ,2026年２月期  第３四半期決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,25266823000,6522342000,1657334000,1682282000,1123000000,6.6,22250000000,11446000000,,,,,,,
48290,日本エンタープライズ,2026年５月期 第２四半期（中間期）決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 6, 1), end_date=datetime.date(2024, 11, 30))",True,2189902000,761391000,12974000,31660000,3000000,0.08,5566000000,4703000000,3787987000,,140377000,-51236000,-125791000,,
59820,マルゼン,2026年２月期　第３四半期決算短信〔日本基準〕(連結),2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,50552317000,14210244000,4902236000,5441525000,3800000000,239.82,74635000000,50326000000,,,,,,,
63120,フロイント,2026年２月期 第３四半期決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,19373680000,6777999000,2068188000,2179555000,1469000000,86.84,27121000000,16713000000,,,,,,,
65060,安川電,2026年2月期 第3四半期決算短信〔ＩＦＲＳ〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,395227000000,138915000000,33195000000,,25544000000,98.49,796567000000,,43721000000,,31515000000,-35707000000,-13600000000,,
74630,アドヴァングループ,2026年3月期　第３四半期決算短信〔日本基準〕(連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 12, 31))",True,12587979000,4899298000,1636246000,9434321000,5972000000,173.46,82285000000,58123000000,2572327000,,1635901000,-3237166000,-5382287000,,
77250,インターアクション,2026年5月期第2四半期（中間期）決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 6, 1), end_date=datetime.date(2024, 11, 30))",True,2131555000,1015822000,248649000,379964000,224000000,21.62,12267000000,10573000000,8088862000,,705410000,-251126000,-1572504000,,
77250,インターアクション,2026年5月期通期連結業績予想の修正及び期末配当予想の修正に関するお知らせ,2026-01-09 16:00:00,,True,3890000000,,1116000000,1158000000,,72.22,,,,,,,,,
80080,４℃　ＨＤ,2026年2月期 第3四半期決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,50791000000,16779000000,1920000000,2175000000,1246000000,58.05,71142000000,39398000000,,,,,,,
81250,ワキタ,2026年２月期 第３四半期 決算短信〔日本基準〕（連結）,2026-01-09 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 1), end_date=datetime.date(2024, 11, 30))",True,69027000000,20209000000,4315000000,4466000000,2816000000,56.97,144363000000,99402000000,,,,,,,
