code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
62220,島精機,通期業績予想の修正に関するお知らせ,2026-04-24 18:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,32520000000,,-11914000000,-11481000000,-14275000000,-413.58,,,,,,,,,
45190,中外薬,2026年12月期第１四半期決算短信〔ＩＦＲＳ〕（連結）,2026-04-24 17:00:00,"DurationPeriod(start_date=datetime.date(2026, 1, 1), end_date=datetime.date(2026, 3, 31))",True,321747000000,228957000000,158765000000,,115418000000,70.13,2265101000000,,417984000000,,122040000000,113796000000,-244584000000,,
79080,ＫＩＭＯＴＯ,2026年３月期決算短信〔日本基準〕(連結),2026-04-24 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,10546000000,4107000000,1064000000,1212000000,565000000,12.6,23245000000,18982000000,10967000000,,579000000,-1572000000,-747000000,0.03,0.052
61580,和井田,業績予想の修正に関するお知らせ,2026-04-24 16:40:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,7554000000,,709000000,734000000,435000000,66.95,,,,,,,,,
60230,ダイハツインフィ,業績予想の修正および配当予想の修正（増配）に関するお知らせ,2026-04-24 16:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,88781000000,,7634000000,7603000000,5717000000,180.92,,,,,,,,,
17200,東急建設,業績予想および配当予想の修正（増配）に関するお知らせ,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,293139000000,,8839000000,9701000000,6631000000,62.72,,,,,,,,,
36280,Ｇ－データＨＲ,連結業績予想の修正および特別損失の計上に関するお知らせ,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,,,,,,,,,,,,,,,
54840,東北鋼,2026年３月期連結業績予想の修正に関するお知らせ,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,21178000000,,1249000000,1372000000,1008000000,134.2,,,,,,,,,
59280,アルメタックス,業績予想の修正に関するお知らせ,2026-04-24 16:00:00,,True,8296000000,,-214000000,-70000000,,2.66,,,,,,,,,
66290,テクノホライゾン,業績予想の修正及び営業外収益、特別利益の計上に関するお知らせ,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,50624000000,,373000000,369000000,-616000000,-45.72,,,,,,,,,
66290,テクノホライゾン,配当予想の修正（設立50周年記念配当）に関するお知らせ,2026-04-24 16:00:00,,True,,,,,,,,,,,,,,,
68610,キーエンス,2026年3月期 決算短信〔日本基準〕(連結),2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 3, 21), end_date=datetime.date(2025, 3, 20))",True,1169289000000,970737000000,595759000000,635756000000,445185000000,1835.63,3670655000000,3471472000000,451269000000,,430680000000,-312387000000,-113722000000,0.135,0.183
68820,三社電機製作所,特別損失（固定資産の減損損失）および業績予想修正に関するお知らせ,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,25440000000,,1073000000,1180000000,502000000,37.8,,,,,,,,,
79620,キングジム,2026年６月期　第３四半期決算短信〔日本基準〕（連結）,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 6, 21), end_date=datetime.date(2025, 3, 20))",True,27901861000,10863002000,522969000,789843000,348000000,12.39,38839000000,25158000000,,,,,,,
80910,ニチモウ,通期業績予想の修正に関するお知らせ,2026-04-24 16:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,133900000000,,3002000000,3601000000,2666000000,320.06,,,,,,,,,
59900,スーパーツール,2026年3月期決算短信〔日本基準〕（連結）,2026-04-24 15:40:00,"DurationPeriod(start_date=datetime.date(2024, 3, 16), end_date=datetime.date(2025, 3, 15))",True,5437265000,1535116000,287823000,300478000,198000000,84.05,13345000000,10322000000,1122573000,,522000000,-92000000,-325000000,0.019,0.023
63450,アイチ,2026年３月期決算短信〔日本基準〕(連結),2026-04-24 15:40:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,59613734000,13180063000,7511838000,8172707000,6658000000,100.73,92812000000,75398000000,26708915000,,803000000,-3675000000,-17436000000,0.084,0.085
71020,日車輌,2026年3月期 決算短信〔日本基準〕（連結）,2026-04-24 15:40:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,99971000000,19579000000,11615000000,11986000000,11661000000,808.18,152564000000,82248000000,13709000000,,8002000000,-1210000000,-4608000000,0.159,0.085
74220,東邦レマック,2026年12月期　第１四半期決算短信〔日本基準〕（非連結）,2026-04-24 15:35:00,,True,1143297000,309516000,-20569000,-56732000,,-11.2,6940000000,4432000000,,,,,,,
19760,明星工業,特別損失の計上ならびに業績予想及び配当予想の修正に関するお知らせ,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,66283000000,,10613000000,11235000000,8454000000,174.68,,,,,,,,,
21210,ＭＩＸＩ,通期連結業績予想の修正に関するお知らせ,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,154847000000,,26600000000,26511000000,17601000000,255.43,,,,,,,,,
24810,タウンニュース,2026年6月期　第3四半期決算短信〔日本基準〕（非連結）,2026-04-24 15:30:00,,True,3152410000,2088884000,608055000,652148000,,78.16,6329000000,5547000000,,,,,,,
26070,不二製油,減損損失の計上、繰延税金資産の取崩し及び 通期業績予想の修正に関するお知らせ,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,671207000000,,,,3863000000,44.94,,,,,,,,,
28010,キッコマン,2026年３月期 決算短信〔ＩＦＲＳ〕（連結）,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,745539000000,252613000000,75940000000,,61615000000,65.99,751660000000,,111770000000,,90508000000,-43245000000,-53088000000,0.115,0.117
32310,野村不ＨＤ,2026年３月期 決算短信〔日本基準〕（連結）,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,942505000000,,138242000000,124807000000,82880000000,96.69,2811989000000,801312000000,36842000000,,44906000000,-59067000000,15643000000,0.107,0.045
39410,レンゴー,減損損失（連結）の計上および業績予想の修正に関するお知らせ,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,993251000000,,37408000000,39178000000,28979000000,116.94,,,,,,,,,
43070,ＮＲＩ,2026年3月期 決算短信〔ＩＦＲＳ〕（連結）,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,814708000000,300151000000,58273000000,,15257000000,26.62,959794000000,,132620000000,,147641000000,-97047000000,-90781000000,0.035,0.062
48320,ＪＦＥ－ＳＩ,2026年３月期決算短信〔日本基準〕(連結),2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,57410583000,14423724000,6346222000,6453678000,4266000000,135.81,52725000000,35467000000,13449974000,,8448000000,-15849000000,-3202000000,0.125,0.122
56090,日鋳造,2026年３月期　決算短信〔日本基準〕(非連結),2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,12290000000,1852000000,416000000,584000000,,32.02,21548000000,11685000000,1739000000,,2123000000,-608000000,-372000000,0.013,0.027
59210,川岸工,2026年9月期第2四半期（中間期）業績予想の修正に関するお知らせ,2026-04-24 15:30:00,,True,11764000000,,958000000,1089000000,,254.68,,,,,,,,,
63050,日立建機,2026年３月期 決算短信〔ＩＦＲＳ〕(連結),2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,1405493000000,417416000000,132951000000,,73193000000,344.06,1857321000000,,141456000000,,164223000000,-46728000000,-136322000000,0.086,0.068
63240,ハーモニック,2026年３月期通期業績予想の修正に関するお知らせ,2026-04-24 15:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,55645000000,,6000000,151000000,3473000000,36.57,,,,,,,,,
