code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
74900,日新商,2026年３月期　決算短信［日本基準］（連結）,2026-05-11 21:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,39425833000,6857022000,-185338000,317742000,3661000000,548.37,42881000000,26247000000,7447679000,,25000000,5043000000,-1763000000,0.148,0.008
42220,児玉化,2026年3月期通期業績予想の修正に関するお知らせ,2026-05-11 18:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,15842000000,,162000000,97000000,-132000000,-15.82,,,,,,,,,
67720,コスモス電,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-11 17:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,9601030000,2285671000,457360000,460636000,28000000,4.16,11519000000,7725000000,2950665000,,602000000,-156000000,-864000000,0.004,0.039
67720,コスモス電,業績予想と実績の差異に関するお知らせ,2026-05-11 17:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,10506000000,,1040000000,1028000000,,104.94,,,,,,,,,
64790,ミネベアミツミ,2026年３月期通期連結業績予想の修正、金融収益の計上及び通期個別実績見込値と前年実績値との差異に関するお知らせ,2026-05-11 17:00:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,1522703000000,,,,59457000000,147.58,,,,,,,,,
99040,ベリテ,業績予想の修正に関するお知らせ,2026-05-11 17:00:00,,True,7947000000,,875000000,919000000,,21,,,,,,,,,
99420,ジョイフル,2026年６月期第３四半期決算短信〔日本基準〕（連結）,2026-05-11 17:00:00,"DurationPeriod(start_date=datetime.date(2024, 7, 1), end_date=datetime.date(2025, 3, 31))",True,54818000000,32316000000,3770000000,3871000000,2390000000,77.3,33490000000,14707000000,,,,,,,
17870,ナカボーテック,2026年３月期　決算短信〔日本基準〕（非連結）,2026-05-11 16:30:00,"DurationPeriod(start_date=datetime.date(2025, 4, 1), end_date=datetime.date(2026, 3, 31))",True,14903189000,3927913000,1311659000,1384902000,,482.51,12168000000,9365000000,4840677000,,1691000000,25000000,-792000000,0.131,0.114
21620,ｎｍｓ　ＨＤ,（訂正・数値データ訂正）「2026年３月期　第１四半期決算短信〔日本基準〕（連結）」 の一部訂正のお知らせ,2026-05-11 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 6, 30))",True,19139626000,2579173000,392237000,-265976000,-347000000,-18.11,34799000000,3896000000,,,,,,,
21620,ｎｍｓ　ＨＤ,（訂正・数値データ訂正）「2026年３月期　第２四半期（中間期）決算短信〔日本基準〕（連結）」 の一部訂正のお知らせ,2026-05-11 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2024, 9, 30))",True,36802663000,5113542000,844135000,-260338000,-429000000,-22.38,34747000000,3908000000,4982716000,,1844146000,-340533000,-965000,,
