code,company_name,title,pubdate,fiscal_period,consolidated,revenue,gross_profit,operating_income,ordinary_income,net_income_parent,eps,total_assets,shareholders_equity,cash_and_equivalents,interest_bearing_debt,operating_cf,investing_cf,financing_cf,roe,roa
26730,夢みつけ隊,令和8年3月期　決算短信〔日本基準〕(連結),2026-05-20 17:40:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,349856000,200618000,29710000,156472000,154000000,15.31,3651000000,2894000000,23204000,,-8000000,10000000,-11000000,0.058,0.045
63430,フリージアマク,令和８年３月期 決算短信〔日本基準〕(連結),2026-05-20 17:20:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,6873506000,3687302000,1284813000,2226362000,1723000000,38.3,39325000000,16911000000,1795425000,,696000000,-482000000,471000000,0.117,0.062
14430,技研ホールディングス,2026年３月期 決算短信〔日本基準〕(連結),2026-05-20 17:10:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,4675110000,1295997000,701695000,892694000,613000000,37.79,18276000000,12922000000,1394231000,,928000000,-437000000,-465000000,0.051,0.052
41710,グローバルＩ,2026年12月期の中間配当及び期末配当予想の修正（無配）に関するお知らせ,2026-05-20 16:45:00,,True,,,,,,,,,,,,,,,
86300,ＳＯＭＰＯＨＤ,2026年3月期決算短信〔ＩＦＲＳ〕(連結),2026-05-20 16:30:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,,,,,640086000000,701.03,18603704000000,,1134996000000,,706419000000,-232914000000,-412697000000,0.137,0.049
38580,ユビキタスＡＩ,2026年3月期 決算短信〔日本基準〕（連結）,2026-05-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,3924475000,1507606000,-201117000,-213688000,-518000000,-49.59,3698000000,1910000000,1995296000,,-137000000,-62000000,851000000,-0.241,-0.06
47200,城南進研,2026年３月期決算短信〔日本基準〕（連結）,2026-05-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,5621013000,1352025000,77764000,80958000,4000000,0.61,5108000000,1391000000,1762292000,,123000000,122000000,-43000000,0.003,0.016
67430,大同信号,2026年3月期決算短信〔日本基準〕（連結）,2026-05-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,25695648000,7396567000,2187964000,2347282000,1791000000,112.98,50994000000,27818000000,3817930000,,918000000,123000000,-720000000,0.069,0.049
84210,Ｙ－信中金,2026年３月期 決算短信〔日本基準〕（連結）,2026-05-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,621927000000,,,56156000000,43006000000,4694.61,46866489000000,1622897000000,12227841000000,,-5269014000000,-831575000000,-22737000000,0.027,0.001
86160,東海東京,(訂正・数値データ訂正）「2026年３月期 決算短信〔日本基準〕(連結)」の一部訂正について,2026-05-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,97716000000,,14815000000,20492000000,16569000000,65.82,1526284000000,195534000000,92623000000,,4737000000,-20734000000,-2737000000,0.088,0.014
87660,東京海上,2026年３月期  決算短信〔日本基準〕（連結）,2026-05-20 16:00:00,"DurationPeriod(start_date=datetime.date(2024, 4, 1), end_date=datetime.date(2025, 3, 31))",True,3772925000000,,,1348630000000,980428000000,515.55,31961940000000,5420347000000,2085069000000,,584259000000,639725000000,-624251000000,0.187,0.043
